# This file is generated on 12-Dec-2021 at 19:53:16 and contains for each site, each satellite, frequency:
# att_scin_cdf_val = cdf value of attenuation due to scintillation (dB); att_scin_cdf_prob = cdf probability of attenuation due to scintillation (%).
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to scintillation results are sorted acording to the site identification number:
#    _ 1 = Graz (Lat = 4.7090e+01 deg, Lon = 1.5460e+01 deg, Alt = 4.6800e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_scin_cdf_val (dB), att_scin_cdf_prob (%)
1, 2, 7.5000e+01, -6.6929e-02, 9.9990e+01
1, 2, 7.5000e+01, 7.7693e-01, 1.0000e-02
1, 2, 7.5000e+01, 7.1868e-01, 1.6000e-02
1, 2, 7.5000e+01, 6.5806e-01, 2.7000e-02
1, 2, 7.5000e+01, 6.0274e-01, 4.5000e-02
1, 2, 7.5000e+01, 5.4821e-01, 7.7000e-02
1, 2, 7.5000e+01, 4.9817e-01, 1.3000e-01
1, 2, 7.5000e+01, 4.5466e-01, 2.1000e-01
1, 2, 7.5000e+01, 4.1032e-01, 3.5000e-01
1, 2, 7.5000e+01, 3.6531e-01, 6.0000e-01
1, 2, 7.5000e+01, 3.2802e-01, 9.5000e-01
1, 2, 7.5000e+01, 2.8169e-01, 1.7000e+00
1, 2, 7.5000e+01, 2.3687e-01, 3.0000e+00
1, 2, 7.5000e+01, 1.9483e-01, 5.1000e+00
1, 2, 7.5000e+01, 1.5567e-01, 8.3000e+00
1, 2, 7.5000e+01, 1.2543e-01, 1.2000e+01
1, 2, 7.5000e+01, 8.6753e-02, 1.9000e+01
1, 2, 7.5000e+01, 4.6925e-02, 3.0000e+01
1, 2, 7.5000e+01, 2.0994e-02, 4.0000e+01
1, 2, 7.5000e+01, 3.7147e-04, 5.0000e+01
1, 2, 7.5000e+01, -1.6837e-02, 6.0000e+01
1, 2, 7.5000e+01, -3.1653e-02, 7.0000e+01
1, 2, 7.5000e+01, -4.4694e-02, 8.0000e+01
1, 2, 7.5000e+01, -5.6364e-02, 9.0000e+01
1, 2, 7.5000e+01, -6.6929e-02, 9.9990e+01
1, 3, 7.5000e+01, 7.3568e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.8052e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.2312e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.7074e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.1910e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.7172e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.3052e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.8853e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.4592e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1060e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.6673e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.2429e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8448e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.4741e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.1877e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.2147e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.4433e-02, 3.0000e+01
1, 3, 7.5000e+01, 1.9879e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5175e-04, 5.0000e+01
1, 3, 7.5000e+01, -1.5943e-02, 6.0000e+01
1, 3, 7.5000e+01, -2.9972e-02, 7.0000e+01
1, 3, 7.5000e+01, -4.2321e-02, 8.0000e+01
1, 3, 7.5000e+01, -5.3371e-02, 9.0000e+01
1, 3, 7.5000e+01, -6.3376e-02, 9.9990e+01
1, 3, 7.5000e+01, 7.3568e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.8052e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.2312e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.7074e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.1910e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.7172e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.3052e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.8853e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.4592e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1060e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.6673e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.2429e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8448e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.4741e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.1877e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.2147e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.4433e-02, 3.0000e+01
1, 3, 7.5000e+01, 1.9879e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5175e-04, 5.0000e+01
1, 3, 7.5000e+01, -1.5943e-02, 6.0000e+01
1, 3, 7.5000e+01, -2.9972e-02, 7.0000e+01
1, 3, 7.5000e+01, -4.2321e-02, 8.0000e+01
1, 3, 7.5000e+01, -5.3371e-02, 9.0000e+01
1, 3, 7.5000e+01, -6.3376e-02, 9.9990e+01
1, 3, 7.5000e+01, 7.3568e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.8052e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.2312e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.7074e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.1910e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.7172e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.3052e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.8853e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.4592e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1060e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.6673e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.2429e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8448e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.4741e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.1877e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.2147e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.4433e-02, 3.0000e+01
1, 3, 7.5000e+01, 1.9879e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5175e-04, 5.0000e+01
1, 3, 7.5000e+01, -1.5943e-02, 6.0000e+01
1, 3, 7.5000e+01, -2.9972e-02, 7.0000e+01
1, 3, 7.5000e+01, -4.2321e-02, 8.0000e+01
1, 3, 7.5000e+01, -5.3371e-02, 9.0000e+01
1, 3, 7.5000e+01, -6.3376e-02, 9.9990e+01
1, 3, 7.5000e+01, 7.3568e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.8052e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.2312e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.7074e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.1910e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.7172e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.3052e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.8853e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.4592e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1060e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.6673e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.2429e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8448e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.4741e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.1877e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.2147e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.4433e-02, 3.0000e+01
1, 3, 7.5000e+01, 1.9879e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5175e-04, 5.0000e+01
1, 3, 7.5000e+01, -1.5943e-02, 6.0000e+01
1, 3, 7.5000e+01, -2.9972e-02, 7.0000e+01
1, 3, 7.5000e+01, -4.2321e-02, 8.0000e+01
1, 3, 7.5000e+01, -5.3371e-02, 9.0000e+01
1, 3, 7.5000e+01, -6.3376e-02, 9.9990e+01
1, 3, 7.5000e+01, 7.3568e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.8052e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.2312e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.7074e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.1910e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.7172e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.3052e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.8853e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.4592e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1060e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.6673e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.2429e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8448e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.4741e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.1877e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.2147e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.4433e-02, 3.0000e+01
1, 3, 7.5000e+01, 1.9879e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5175e-04, 5.0000e+01
1, 3, 7.5000e+01, -1.5943e-02, 6.0000e+01
1, 3, 7.5000e+01, -2.9972e-02, 7.0000e+01
1, 3, 7.5000e+01, -4.2321e-02, 8.0000e+01
1, 3, 7.5000e+01, -5.3371e-02, 9.0000e+01
1, 3, 7.5000e+01, -6.3376e-02, 9.9990e+01
1, 3, 7.5000e+01, 7.3568e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.8052e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.2312e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.7074e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.1910e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.7172e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.3052e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.8853e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.4592e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1060e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.6673e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.2429e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8448e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.4741e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.1877e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.2147e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.4433e-02, 3.0000e+01
1, 3, 7.5000e+01, 1.9879e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5175e-04, 5.0000e+01
1, 3, 7.5000e+01, -1.5943e-02, 6.0000e+01
1, 3, 7.5000e+01, -2.9972e-02, 7.0000e+01
1, 3, 7.5000e+01, -4.2321e-02, 8.0000e+01
1, 3, 7.5000e+01, -5.3371e-02, 9.0000e+01
1, 3, 7.5000e+01, -6.3376e-02, 9.9990e+01
1, 3, 7.5000e+01, 7.3568e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.8052e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.2312e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.7074e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.1910e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.7172e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.3052e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.8853e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.4592e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1060e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.6673e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.2429e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8448e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.4741e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.1877e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.2147e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.4433e-02, 3.0000e+01
1, 3, 7.5000e+01, 1.9879e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5175e-04, 5.0000e+01
1, 3, 7.5000e+01, -1.5943e-02, 6.0000e+01
1, 3, 7.5000e+01, -2.9972e-02, 7.0000e+01
1, 3, 7.5000e+01, -4.2321e-02, 8.0000e+01
1, 3, 7.5000e+01, -5.3371e-02, 9.0000e+01
1, 3, 7.5000e+01, -6.3376e-02, 9.9990e+01
1, 3, 7.5000e+01, 7.3568e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.8052e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.2312e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.7074e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.1910e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.7172e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.3052e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.8853e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.4592e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1060e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.6673e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.2429e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8448e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.4741e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.1877e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.2147e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.4433e-02, 3.0000e+01
1, 3, 7.5000e+01, 1.9879e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5175e-04, 5.0000e+01
1, 3, 7.5000e+01, -1.5943e-02, 6.0000e+01
1, 3, 7.5000e+01, -2.9972e-02, 7.0000e+01
1, 3, 7.5000e+01, -4.2321e-02, 8.0000e+01
1, 3, 7.5000e+01, -5.3371e-02, 9.0000e+01
1, 3, 7.5000e+01, -6.3376e-02, 9.9990e+01
1, 3, 7.5000e+01, 7.3568e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.8052e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.2312e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.7074e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.1910e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.7172e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.3052e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.8853e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.4592e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1060e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.6673e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.2429e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8448e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.4741e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.1877e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.2147e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.4433e-02, 3.0000e+01
1, 3, 7.5000e+01, 1.9879e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5175e-04, 5.0000e+01
1, 3, 7.5000e+01, -1.5943e-02, 6.0000e+01
1, 3, 7.5000e+01, -2.9972e-02, 7.0000e+01
1, 3, 7.5000e+01, -4.2321e-02, 8.0000e+01
1, 3, 7.5000e+01, -5.3371e-02, 9.0000e+01
1, 3, 7.5000e+01, -6.3376e-02, 9.9990e+01
1, 3, 7.5000e+01, 7.3568e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.8052e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.2312e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.7074e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.1910e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.7172e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.3052e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.8853e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.4592e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1060e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.6673e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.2429e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8448e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.4741e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.1877e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.2147e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.4433e-02, 3.0000e+01
1, 3, 7.5000e+01, 1.9879e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5175e-04, 5.0000e+01
1, 3, 7.5000e+01, -1.5943e-02, 6.0000e+01
1, 3, 7.5000e+01, -2.9972e-02, 7.0000e+01
1, 3, 7.5000e+01, -4.2321e-02, 8.0000e+01
1, 3, 7.5000e+01, -5.3371e-02, 9.0000e+01
1, 3, 7.5000e+01, -6.3376e-02, 9.9990e+01
1, 3, 7.5000e+01, 7.3568e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.8052e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.2312e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.7074e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.1910e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.7172e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.3052e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.8853e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.4592e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1060e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.6673e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.2429e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8448e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.4741e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.1877e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.2147e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.4433e-02, 3.0000e+01
1, 3, 7.5000e+01, 1.9879e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5175e-04, 5.0000e+01
1, 3, 7.5000e+01, -1.5943e-02, 6.0000e+01
1, 3, 7.5000e+01, -2.9972e-02, 7.0000e+01
1, 3, 7.5000e+01, -4.2321e-02, 8.0000e+01
1, 3, 7.5000e+01, -5.3371e-02, 9.0000e+01
1, 3, 7.5000e+01, -6.3376e-02, 9.9990e+01
1, 3, 7.5000e+01, 7.3568e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.8052e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.2312e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.7074e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.1910e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.7172e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.3052e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.8853e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.4592e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1060e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.6673e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.2429e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8448e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.4741e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.1877e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.2147e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.4433e-02, 3.0000e+01
1, 3, 7.5000e+01, 1.9879e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5175e-04, 5.0000e+01
1, 3, 7.5000e+01, -1.5943e-02, 6.0000e+01
1, 3, 7.5000e+01, -2.9972e-02, 7.0000e+01
1, 3, 7.5000e+01, -4.2321e-02, 8.0000e+01
1, 3, 7.5000e+01, -5.3371e-02, 9.0000e+01
1, 3, 7.5000e+01, -6.3376e-02, 9.9990e+01
1, 3, 7.5000e+01, 7.3568e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.8052e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.2312e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.7074e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.1910e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.7172e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.3052e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.8853e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.4592e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1060e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.6673e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.2429e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8448e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.4741e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.1877e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.2147e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.4433e-02, 3.0000e+01
1, 3, 7.5000e+01, 1.9879e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5175e-04, 5.0000e+01
1, 3, 7.5000e+01, -1.5943e-02, 6.0000e+01
1, 3, 7.5000e+01, -2.9972e-02, 7.0000e+01
1, 3, 7.5000e+01, -4.2321e-02, 8.0000e+01
1, 3, 7.5000e+01, -5.3371e-02, 9.0000e+01
1, 3, 7.5000e+01, -6.3376e-02, 9.9990e+01
1, 3, 7.5000e+01, 7.3568e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.8052e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.2312e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.7074e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.1910e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.7172e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.3052e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.8853e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.4592e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1060e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.6673e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.2429e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8448e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.4741e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.1877e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.2147e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.4433e-02, 3.0000e+01
1, 3, 7.5000e+01, 1.9879e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5175e-04, 5.0000e+01
1, 3, 7.5000e+01, -1.5943e-02, 6.0000e+01
1, 3, 7.5000e+01, -2.9972e-02, 7.0000e+01
1, 3, 7.5000e+01, -4.2321e-02, 8.0000e+01
1, 3, 7.5000e+01, -5.3371e-02, 9.0000e+01
1, 3, 7.5000e+01, -6.3376e-02, 9.9990e+01
1, 3, 7.5000e+01, 7.3568e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.8052e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.2312e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.7074e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.1910e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.7172e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.3052e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.8853e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.4592e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1060e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.6673e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.2429e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8448e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.4741e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.1877e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.2147e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.4433e-02, 3.0000e+01
1, 3, 7.5000e+01, 1.9879e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5175e-04, 5.0000e+01
1, 3, 7.5000e+01, -1.5943e-02, 6.0000e+01
1, 3, 7.5000e+01, -2.9972e-02, 7.0000e+01
1, 3, 7.5000e+01, -4.2321e-02, 8.0000e+01
1, 3, 7.5000e+01, -5.3371e-02, 9.0000e+01
1, 3, 7.5000e+01, -6.3376e-02, 9.9990e+01
1, 3, 7.5000e+01, 7.3568e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.8052e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.2312e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.7074e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.1910e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.7172e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.3052e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.8853e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.4592e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1060e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.6673e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.2429e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8448e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.4741e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.1877e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.2147e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.4433e-02, 3.0000e+01
1, 3, 7.5000e+01, 1.9879e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5175e-04, 5.0000e+01
1, 3, 7.5000e+01, -1.5943e-02, 6.0000e+01
1, 3, 7.5000e+01, -2.9972e-02, 7.0000e+01
1, 3, 7.5000e+01, -4.2321e-02, 8.0000e+01
1, 3, 7.5000e+01, -5.3371e-02, 9.0000e+01
1, 3, 7.5000e+01, -6.3376e-02, 9.9990e+01
1, 3, 7.5000e+01, 7.3568e-01, 1.0000e-02
1, 3, 7.5000e+01, 6.8052e-01, 1.6000e-02
1, 3, 7.5000e+01, 6.2312e-01, 2.7000e-02
1, 3, 7.5000e+01, 5.7074e-01, 4.5000e-02
1, 3, 7.5000e+01, 5.1910e-01, 7.7000e-02
1, 3, 7.5000e+01, 4.7172e-01, 1.3000e-01
1, 3, 7.5000e+01, 4.3052e-01, 2.1000e-01
1, 3, 7.5000e+01, 3.8853e-01, 3.5000e-01
1, 3, 7.5000e+01, 3.4592e-01, 6.0000e-01
1, 3, 7.5000e+01, 3.1060e-01, 9.5000e-01
1, 3, 7.5000e+01, 2.6673e-01, 1.7000e+00
1, 3, 7.5000e+01, 2.2429e-01, 3.0000e+00
1, 3, 7.5000e+01, 1.8448e-01, 5.1000e+00
1, 3, 7.5000e+01, 1.4741e-01, 8.3000e+00
1, 3, 7.5000e+01, 1.1877e-01, 1.2000e+01
1, 3, 7.5000e+01, 8.2147e-02, 1.9000e+01
1, 3, 7.5000e+01, 4.4433e-02, 3.0000e+01
1, 3, 7.5000e+01, 1.9879e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5175e-04, 5.0000e+01
