# This file is generated on 12-Dec-2021 at 19:53:16 and contains for each site, each satellite, frequency:
# att_comb_cdf_val = cdf value of total attenuation (dB); att_comb_cdf_prob = cdf probability of total attenuation(%).
# All parameters are computed by: ITU-R P.618-10 model.
# Total attenuation results are sorted acording to the site identification number:
#    _ 1 = Graz (Lat = 4.7090e+01 deg, Lon = 1.5460e+01 deg, Alt = 4.6800e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_comb_cdf_val (dB), att_comb_cdf_prob ()
1, 2, 7.5000e+01, 4.0756e+00, 1.2000e+01
1, 2, 7.5000e+01, 2.9438e+00, 1.9000e+01
1, 2, 7.5000e+01, 2.0758e+00, 3.0000e+01
1, 2, 7.5000e+01, 1.7323e+00, 4.0000e+01
1, 2, 7.5000e+01, 1.4921e+00, 5.0000e+01
1, 2, 7.5000e+01, 1.3897e+00, 6.0000e+01
1, 2, 7.5000e+01, 1.3298e+00, 7.0000e+01
1, 2, 7.5000e+01, 1.2844e+00, 8.0000e+01
1, 2, 7.5000e+01, 1.2493e+00, 9.0000e+01
1, 2, 7.5000e+01, 1.2215e+00, 9.9990e+01
1, 3, 7.5000e+01, 8.9084e+01, 1.0000e-02
1, 3, 7.5000e+01, 7.7606e+01, 1.6000e-02
1, 3, 7.5000e+01, 6.5686e+01, 2.7000e-02
1, 3, 7.5000e+01, 5.5143e+01, 4.5000e-02
1, 3, 7.5000e+01, 4.5369e+01, 7.7000e-02
1, 3, 7.5000e+01, 3.6992e+01, 1.3000e-01
1, 3, 7.5000e+01, 3.0289e+01, 2.1000e-01
1, 3, 7.5000e+01, 2.4255e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.9031e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.5366e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1596e+01, 1.7000e+00
1, 3, 7.5000e+01, 8.7473e+00, 3.0000e+00
1, 3, 7.5000e+01, 6.5859e+00, 5.1000e+00
1, 3, 7.5000e+01, 4.9983e+00, 8.3000e+00
1, 3, 7.5000e+01, 3.9769e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.8704e+00, 1.9000e+01
1, 3, 7.5000e+01, 2.0231e+00, 3.0000e+01
1, 3, 7.5000e+01, 1.6864e+00, 4.0000e+01
1, 3, 7.5000e+01, 1.4515e+00, 5.0000e+01
1, 3, 7.5000e+01, 1.3498e+00, 6.0000e+01
1, 3, 7.5000e+01, 1.2897e+00, 7.0000e+01
1, 3, 7.5000e+01, 1.2442e+00, 8.0000e+01
1, 3, 7.5000e+01, 1.2087e+00, 9.0000e+01
1, 3, 7.5000e+01, 1.1807e+00, 9.9990e+01
1, 3, 7.5000e+01, 8.9084e+01, 1.0000e-02
1, 3, 7.5000e+01, 7.7606e+01, 1.6000e-02
1, 3, 7.5000e+01, 6.5686e+01, 2.7000e-02
1, 3, 7.5000e+01, 5.5143e+01, 4.5000e-02
1, 3, 7.5000e+01, 4.5369e+01, 7.7000e-02
1, 3, 7.5000e+01, 3.6992e+01, 1.3000e-01
1, 3, 7.5000e+01, 3.0289e+01, 2.1000e-01
1, 3, 7.5000e+01, 2.4255e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.9031e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.5366e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1596e+01, 1.7000e+00
1, 3, 7.5000e+01, 8.7473e+00, 3.0000e+00
1, 3, 7.5000e+01, 6.5859e+00, 5.1000e+00
1, 3, 7.5000e+01, 4.9983e+00, 8.3000e+00
1, 3, 7.5000e+01, 3.9769e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.8704e+00, 1.9000e+01
1, 3, 7.5000e+01, 2.0231e+00, 3.0000e+01
1, 3, 7.5000e+01, 1.6864e+00, 4.0000e+01
1, 3, 7.5000e+01, 1.4515e+00, 5.0000e+01
1, 3, 7.5000e+01, 1.3498e+00, 6.0000e+01
1, 3, 7.5000e+01, 1.2897e+00, 7.0000e+01
1, 3, 7.5000e+01, 1.2442e+00, 8.0000e+01
1, 3, 7.5000e+01, 1.2087e+00, 9.0000e+01
1, 3, 7.5000e+01, 1.1807e+00, 9.9990e+01
1, 3, 7.5000e+01, 8.9084e+01, 1.0000e-02
1, 3, 7.5000e+01, 7.7606e+01, 1.6000e-02
1, 3, 7.5000e+01, 6.5686e+01, 2.7000e-02
1, 3, 7.5000e+01, 5.5143e+01, 4.5000e-02
1, 3, 7.5000e+01, 4.5369e+01, 7.7000e-02
1, 3, 7.5000e+01, 3.6992e+01, 1.3000e-01
1, 3, 7.5000e+01, 3.0289e+01, 2.1000e-01
1, 3, 7.5000e+01, 2.4255e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.9031e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.5366e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1596e+01, 1.7000e+00
1, 3, 7.5000e+01, 8.7473e+00, 3.0000e+00
1, 3, 7.5000e+01, 6.5859e+00, 5.1000e+00
1, 3, 7.5000e+01, 4.9983e+00, 8.3000e+00
1, 3, 7.5000e+01, 3.9769e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.8704e+00, 1.9000e+01
1, 3, 7.5000e+01, 2.0231e+00, 3.0000e+01
1, 3, 7.5000e+01, 1.6864e+00, 4.0000e+01
1, 3, 7.5000e+01, 1.4515e+00, 5.0000e+01
1, 3, 7.5000e+01, 1.3498e+00, 6.0000e+01
1, 3, 7.5000e+01, 1.2897e+00, 7.0000e+01
1, 3, 7.5000e+01, 1.2442e+00, 8.0000e+01
1, 3, 7.5000e+01, 1.2087e+00, 9.0000e+01
1, 3, 7.5000e+01, 1.1807e+00, 9.9990e+01
1, 3, 7.5000e+01, 8.9084e+01, 1.0000e-02
1, 3, 7.5000e+01, 7.7606e+01, 1.6000e-02
1, 3, 7.5000e+01, 6.5686e+01, 2.7000e-02
1, 3, 7.5000e+01, 5.5143e+01, 4.5000e-02
1, 3, 7.5000e+01, 4.5369e+01, 7.7000e-02
1, 3, 7.5000e+01, 3.6992e+01, 1.3000e-01
1, 3, 7.5000e+01, 3.0289e+01, 2.1000e-01
1, 3, 7.5000e+01, 2.4255e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.9031e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.5366e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1596e+01, 1.7000e+00
1, 3, 7.5000e+01, 8.7473e+00, 3.0000e+00
1, 3, 7.5000e+01, 6.5859e+00, 5.1000e+00
1, 3, 7.5000e+01, 4.9983e+00, 8.3000e+00
1, 3, 7.5000e+01, 3.9769e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.8704e+00, 1.9000e+01
1, 3, 7.5000e+01, 2.0231e+00, 3.0000e+01
1, 3, 7.5000e+01, 1.6864e+00, 4.0000e+01
1, 3, 7.5000e+01, 1.4515e+00, 5.0000e+01
1, 3, 7.5000e+01, 1.3498e+00, 6.0000e+01
1, 3, 7.5000e+01, 1.2897e+00, 7.0000e+01
1, 3, 7.5000e+01, 1.2442e+00, 8.0000e+01
1, 3, 7.5000e+01, 1.2087e+00, 9.0000e+01
1, 3, 7.5000e+01, 1.1807e+00, 9.9990e+01
1, 3, 7.5000e+01, 8.9084e+01, 1.0000e-02
1, 3, 7.5000e+01, 7.7606e+01, 1.6000e-02
1, 3, 7.5000e+01, 6.5686e+01, 2.7000e-02
1, 3, 7.5000e+01, 5.5143e+01, 4.5000e-02
1, 3, 7.5000e+01, 4.5369e+01, 7.7000e-02
1, 3, 7.5000e+01, 3.6992e+01, 1.3000e-01
1, 3, 7.5000e+01, 3.0289e+01, 2.1000e-01
1, 3, 7.5000e+01, 2.4255e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.9031e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.5366e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1596e+01, 1.7000e+00
1, 3, 7.5000e+01, 8.7473e+00, 3.0000e+00
1, 3, 7.5000e+01, 6.5859e+00, 5.1000e+00
1, 3, 7.5000e+01, 4.9983e+00, 8.3000e+00
1, 3, 7.5000e+01, 3.9769e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.8704e+00, 1.9000e+01
1, 3, 7.5000e+01, 2.0231e+00, 3.0000e+01
1, 3, 7.5000e+01, 1.6864e+00, 4.0000e+01
1, 3, 7.5000e+01, 1.4515e+00, 5.0000e+01
1, 3, 7.5000e+01, 1.3498e+00, 6.0000e+01
1, 3, 7.5000e+01, 1.2897e+00, 7.0000e+01
1, 3, 7.5000e+01, 1.2442e+00, 8.0000e+01
1, 3, 7.5000e+01, 1.2087e+00, 9.0000e+01
1, 3, 7.5000e+01, 1.1807e+00, 9.9990e+01
1, 3, 7.5000e+01, 8.9084e+01, 1.0000e-02
1, 3, 7.5000e+01, 7.7606e+01, 1.6000e-02
1, 3, 7.5000e+01, 6.5686e+01, 2.7000e-02
1, 3, 7.5000e+01, 5.5143e+01, 4.5000e-02
1, 3, 7.5000e+01, 4.5369e+01, 7.7000e-02
1, 3, 7.5000e+01, 3.6992e+01, 1.3000e-01
1, 3, 7.5000e+01, 3.0289e+01, 2.1000e-01
1, 3, 7.5000e+01, 2.4255e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.9031e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.5366e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1596e+01, 1.7000e+00
1, 3, 7.5000e+01, 8.7473e+00, 3.0000e+00
1, 3, 7.5000e+01, 6.5859e+00, 5.1000e+00
1, 3, 7.5000e+01, 4.9983e+00, 8.3000e+00
1, 3, 7.5000e+01, 3.9769e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.8704e+00, 1.9000e+01
1, 3, 7.5000e+01, 2.0231e+00, 3.0000e+01
1, 3, 7.5000e+01, 1.6864e+00, 4.0000e+01
1, 3, 7.5000e+01, 1.4515e+00, 5.0000e+01
1, 3, 7.5000e+01, 1.3498e+00, 6.0000e+01
1, 3, 7.5000e+01, 1.2897e+00, 7.0000e+01
1, 3, 7.5000e+01, 1.2442e+00, 8.0000e+01
1, 3, 7.5000e+01, 1.2087e+00, 9.0000e+01
1, 3, 7.5000e+01, 1.1807e+00, 9.9990e+01
1, 3, 7.5000e+01, 8.9084e+01, 1.0000e-02
1, 3, 7.5000e+01, 7.7606e+01, 1.6000e-02
1, 3, 7.5000e+01, 6.5686e+01, 2.7000e-02
1, 3, 7.5000e+01, 5.5143e+01, 4.5000e-02
1, 3, 7.5000e+01, 4.5369e+01, 7.7000e-02
1, 3, 7.5000e+01, 3.6992e+01, 1.3000e-01
1, 3, 7.5000e+01, 3.0289e+01, 2.1000e-01
1, 3, 7.5000e+01, 2.4255e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.9031e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.5366e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1596e+01, 1.7000e+00
1, 3, 7.5000e+01, 8.7473e+00, 3.0000e+00
1, 3, 7.5000e+01, 6.5859e+00, 5.1000e+00
1, 3, 7.5000e+01, 4.9983e+00, 8.3000e+00
1, 3, 7.5000e+01, 3.9769e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.8704e+00, 1.9000e+01
1, 3, 7.5000e+01, 2.0231e+00, 3.0000e+01
1, 3, 7.5000e+01, 1.6864e+00, 4.0000e+01
1, 3, 7.5000e+01, 1.4515e+00, 5.0000e+01
1, 3, 7.5000e+01, 1.3498e+00, 6.0000e+01
1, 3, 7.5000e+01, 1.2897e+00, 7.0000e+01
1, 3, 7.5000e+01, 1.2442e+00, 8.0000e+01
1, 3, 7.5000e+01, 1.2087e+00, 9.0000e+01
1, 3, 7.5000e+01, 1.1807e+00, 9.9990e+01
1, 3, 7.5000e+01, 8.9084e+01, 1.0000e-02
1, 3, 7.5000e+01, 7.7606e+01, 1.6000e-02
1, 3, 7.5000e+01, 6.5686e+01, 2.7000e-02
1, 3, 7.5000e+01, 5.5143e+01, 4.5000e-02
1, 3, 7.5000e+01, 4.5369e+01, 7.7000e-02
1, 3, 7.5000e+01, 3.6992e+01, 1.3000e-01
1, 3, 7.5000e+01, 3.0289e+01, 2.1000e-01
1, 3, 7.5000e+01, 2.4255e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.9031e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.5366e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1596e+01, 1.7000e+00
1, 3, 7.5000e+01, 8.7473e+00, 3.0000e+00
1, 3, 7.5000e+01, 6.5859e+00, 5.1000e+00
1, 3, 7.5000e+01, 4.9983e+00, 8.3000e+00
1, 3, 7.5000e+01, 3.9769e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.8704e+00, 1.9000e+01
1, 3, 7.5000e+01, 2.0231e+00, 3.0000e+01
1, 3, 7.5000e+01, 1.6864e+00, 4.0000e+01
1, 3, 7.5000e+01, 1.4515e+00, 5.0000e+01
1, 3, 7.5000e+01, 1.3498e+00, 6.0000e+01
1, 3, 7.5000e+01, 1.2897e+00, 7.0000e+01
1, 3, 7.5000e+01, 1.2442e+00, 8.0000e+01
1, 3, 7.5000e+01, 1.2087e+00, 9.0000e+01
1, 3, 7.5000e+01, 1.1807e+00, 9.9990e+01
1, 3, 7.5000e+01, 8.9084e+01, 1.0000e-02
1, 3, 7.5000e+01, 7.7606e+01, 1.6000e-02
1, 3, 7.5000e+01, 6.5686e+01, 2.7000e-02
1, 3, 7.5000e+01, 5.5143e+01, 4.5000e-02
1, 3, 7.5000e+01, 4.5369e+01, 7.7000e-02
1, 3, 7.5000e+01, 3.6992e+01, 1.3000e-01
1, 3, 7.5000e+01, 3.0289e+01, 2.1000e-01
1, 3, 7.5000e+01, 2.4255e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.9031e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.5366e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1596e+01, 1.7000e+00
1, 3, 7.5000e+01, 8.7473e+00, 3.0000e+00
1, 3, 7.5000e+01, 6.5859e+00, 5.1000e+00
1, 3, 7.5000e+01, 4.9983e+00, 8.3000e+00
1, 3, 7.5000e+01, 3.9769e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.8704e+00, 1.9000e+01
1, 3, 7.5000e+01, 2.0231e+00, 3.0000e+01
1, 3, 7.5000e+01, 1.6864e+00, 4.0000e+01
1, 3, 7.5000e+01, 1.4515e+00, 5.0000e+01
1, 3, 7.5000e+01, 1.3498e+00, 6.0000e+01
1, 3, 7.5000e+01, 1.2897e+00, 7.0000e+01
1, 3, 7.5000e+01, 1.2442e+00, 8.0000e+01
1, 3, 7.5000e+01, 1.2087e+00, 9.0000e+01
1, 3, 7.5000e+01, 1.1807e+00, 9.9990e+01
1, 3, 7.5000e+01, 8.9084e+01, 1.0000e-02
1, 3, 7.5000e+01, 7.7606e+01, 1.6000e-02
1, 3, 7.5000e+01, 6.5686e+01, 2.7000e-02
1, 3, 7.5000e+01, 5.5143e+01, 4.5000e-02
1, 3, 7.5000e+01, 4.5369e+01, 7.7000e-02
1, 3, 7.5000e+01, 3.6992e+01, 1.3000e-01
1, 3, 7.5000e+01, 3.0289e+01, 2.1000e-01
1, 3, 7.5000e+01, 2.4255e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.9031e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.5366e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1596e+01, 1.7000e+00
1, 3, 7.5000e+01, 8.7473e+00, 3.0000e+00
1, 3, 7.5000e+01, 6.5859e+00, 5.1000e+00
1, 3, 7.5000e+01, 4.9983e+00, 8.3000e+00
1, 3, 7.5000e+01, 3.9769e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.8704e+00, 1.9000e+01
1, 3, 7.5000e+01, 2.0231e+00, 3.0000e+01
1, 3, 7.5000e+01, 1.6864e+00, 4.0000e+01
1, 3, 7.5000e+01, 1.4515e+00, 5.0000e+01
1, 3, 7.5000e+01, 1.3498e+00, 6.0000e+01
1, 3, 7.5000e+01, 1.2897e+00, 7.0000e+01
1, 3, 7.5000e+01, 1.2442e+00, 8.0000e+01
1, 3, 7.5000e+01, 1.2087e+00, 9.0000e+01
1, 3, 7.5000e+01, 1.1807e+00, 9.9990e+01
1, 3, 7.5000e+01, 8.9084e+01, 1.0000e-02
1, 3, 7.5000e+01, 7.7606e+01, 1.6000e-02
1, 3, 7.5000e+01, 6.5686e+01, 2.7000e-02
1, 3, 7.5000e+01, 5.5143e+01, 4.5000e-02
1, 3, 7.5000e+01, 4.5369e+01, 7.7000e-02
1, 3, 7.5000e+01, 3.6992e+01, 1.3000e-01
1, 3, 7.5000e+01, 3.0289e+01, 2.1000e-01
1, 3, 7.5000e+01, 2.4255e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.9031e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.5366e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1596e+01, 1.7000e+00
1, 3, 7.5000e+01, 8.7473e+00, 3.0000e+00
1, 3, 7.5000e+01, 6.5859e+00, 5.1000e+00
1, 3, 7.5000e+01, 4.9983e+00, 8.3000e+00
1, 3, 7.5000e+01, 3.9769e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.8704e+00, 1.9000e+01
1, 3, 7.5000e+01, 2.0231e+00, 3.0000e+01
1, 3, 7.5000e+01, 1.6864e+00, 4.0000e+01
1, 3, 7.5000e+01, 1.4515e+00, 5.0000e+01
1, 3, 7.5000e+01, 1.3498e+00, 6.0000e+01
1, 3, 7.5000e+01, 1.2897e+00, 7.0000e+01
1, 3, 7.5000e+01, 1.2442e+00, 8.0000e+01
1, 3, 7.5000e+01, 1.2087e+00, 9.0000e+01
1, 3, 7.5000e+01, 1.1807e+00, 9.9990e+01
1, 3, 7.5000e+01, 8.9084e+01, 1.0000e-02
1, 3, 7.5000e+01, 7.7606e+01, 1.6000e-02
1, 3, 7.5000e+01, 6.5686e+01, 2.7000e-02
1, 3, 7.5000e+01, 5.5143e+01, 4.5000e-02
1, 3, 7.5000e+01, 4.5369e+01, 7.7000e-02
1, 3, 7.5000e+01, 3.6992e+01, 1.3000e-01
1, 3, 7.5000e+01, 3.0289e+01, 2.1000e-01
1, 3, 7.5000e+01, 2.4255e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.9031e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.5366e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1596e+01, 1.7000e+00
1, 3, 7.5000e+01, 8.7473e+00, 3.0000e+00
1, 3, 7.5000e+01, 6.5859e+00, 5.1000e+00
1, 3, 7.5000e+01, 4.9983e+00, 8.3000e+00
1, 3, 7.5000e+01, 3.9769e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.8704e+00, 1.9000e+01
1, 3, 7.5000e+01, 2.0231e+00, 3.0000e+01
1, 3, 7.5000e+01, 1.6864e+00, 4.0000e+01
1, 3, 7.5000e+01, 1.4515e+00, 5.0000e+01
1, 3, 7.5000e+01, 1.3498e+00, 6.0000e+01
1, 3, 7.5000e+01, 1.2897e+00, 7.0000e+01
1, 3, 7.5000e+01, 1.2442e+00, 8.0000e+01
1, 3, 7.5000e+01, 1.2087e+00, 9.0000e+01
1, 3, 7.5000e+01, 1.1807e+00, 9.9990e+01
1, 3, 7.5000e+01, 8.9084e+01, 1.0000e-02
1, 3, 7.5000e+01, 7.7606e+01, 1.6000e-02
1, 3, 7.5000e+01, 6.5686e+01, 2.7000e-02
1, 3, 7.5000e+01, 5.5143e+01, 4.5000e-02
1, 3, 7.5000e+01, 4.5369e+01, 7.7000e-02
1, 3, 7.5000e+01, 3.6992e+01, 1.3000e-01
1, 3, 7.5000e+01, 3.0289e+01, 2.1000e-01
1, 3, 7.5000e+01, 2.4255e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.9031e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.5366e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1596e+01, 1.7000e+00
1, 3, 7.5000e+01, 8.7473e+00, 3.0000e+00
1, 3, 7.5000e+01, 6.5859e+00, 5.1000e+00
1, 3, 7.5000e+01, 4.9983e+00, 8.3000e+00
1, 3, 7.5000e+01, 3.9769e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.8704e+00, 1.9000e+01
1, 3, 7.5000e+01, 2.0231e+00, 3.0000e+01
1, 3, 7.5000e+01, 1.6864e+00, 4.0000e+01
1, 3, 7.5000e+01, 1.4515e+00, 5.0000e+01
1, 3, 7.5000e+01, 1.3498e+00, 6.0000e+01
1, 3, 7.5000e+01, 1.2897e+00, 7.0000e+01
1, 3, 7.5000e+01, 1.2442e+00, 8.0000e+01
1, 3, 7.5000e+01, 1.2087e+00, 9.0000e+01
1, 3, 7.5000e+01, 1.1807e+00, 9.9990e+01
1, 3, 7.5000e+01, 8.9084e+01, 1.0000e-02
1, 3, 7.5000e+01, 7.7606e+01, 1.6000e-02
1, 3, 7.5000e+01, 6.5686e+01, 2.7000e-02
1, 3, 7.5000e+01, 5.5143e+01, 4.5000e-02
1, 3, 7.5000e+01, 4.5369e+01, 7.7000e-02
1, 3, 7.5000e+01, 3.6992e+01, 1.3000e-01
1, 3, 7.5000e+01, 3.0289e+01, 2.1000e-01
1, 3, 7.5000e+01, 2.4255e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.9031e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.5366e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1596e+01, 1.7000e+00
1, 3, 7.5000e+01, 8.7473e+00, 3.0000e+00
1, 3, 7.5000e+01, 6.5859e+00, 5.1000e+00
1, 3, 7.5000e+01, 4.9983e+00, 8.3000e+00
1, 3, 7.5000e+01, 3.9769e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.8704e+00, 1.9000e+01
1, 3, 7.5000e+01, 2.0231e+00, 3.0000e+01
1, 3, 7.5000e+01, 1.6864e+00, 4.0000e+01
1, 3, 7.5000e+01, 1.4515e+00, 5.0000e+01
1, 3, 7.5000e+01, 1.3498e+00, 6.0000e+01
1, 3, 7.5000e+01, 1.2897e+00, 7.0000e+01
1, 3, 7.5000e+01, 1.2442e+00, 8.0000e+01
1, 3, 7.5000e+01, 1.2087e+00, 9.0000e+01
1, 3, 7.5000e+01, 1.1807e+00, 9.9990e+01
1, 3, 7.5000e+01, 8.9084e+01, 1.0000e-02
1, 3, 7.5000e+01, 7.7606e+01, 1.6000e-02
1, 3, 7.5000e+01, 6.5686e+01, 2.7000e-02
1, 3, 7.5000e+01, 5.5143e+01, 4.5000e-02
1, 3, 7.5000e+01, 4.5369e+01, 7.7000e-02
1, 3, 7.5000e+01, 3.6992e+01, 1.3000e-01
1, 3, 7.5000e+01, 3.0289e+01, 2.1000e-01
1, 3, 7.5000e+01, 2.4255e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.9031e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.5366e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1596e+01, 1.7000e+00
1, 3, 7.5000e+01, 8.7473e+00, 3.0000e+00
1, 3, 7.5000e+01, 6.5859e+00, 5.1000e+00
1, 3, 7.5000e+01, 4.9983e+00, 8.3000e+00
1, 3, 7.5000e+01, 3.9769e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.8704e+00, 1.9000e+01
1, 3, 7.5000e+01, 2.0231e+00, 3.0000e+01
1, 3, 7.5000e+01, 1.6864e+00, 4.0000e+01
1, 3, 7.5000e+01, 1.4515e+00, 5.0000e+01
1, 3, 7.5000e+01, 1.3498e+00, 6.0000e+01
1, 3, 7.5000e+01, 1.2897e+00, 7.0000e+01
1, 3, 7.5000e+01, 1.2442e+00, 8.0000e+01
1, 3, 7.5000e+01, 1.2087e+00, 9.0000e+01
1, 3, 7.5000e+01, 1.1807e+00, 9.9990e+01
1, 3, 7.5000e+01, 8.9084e+01, 1.0000e-02
1, 3, 7.5000e+01, 7.7606e+01, 1.6000e-02
1, 3, 7.5000e+01, 6.5686e+01, 2.7000e-02
1, 3, 7.5000e+01, 5.5143e+01, 4.5000e-02
1, 3, 7.5000e+01, 4.5369e+01, 7.7000e-02
1, 3, 7.5000e+01, 3.6992e+01, 1.3000e-01
1, 3, 7.5000e+01, 3.0289e+01, 2.1000e-01
1, 3, 7.5000e+01, 2.4255e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.9031e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.5366e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1596e+01, 1.7000e+00
1, 3, 7.5000e+01, 8.7473e+00, 3.0000e+00
1, 3, 7.5000e+01, 6.5859e+00, 5.1000e+00
1, 3, 7.5000e+01, 4.9983e+00, 8.3000e+00
1, 3, 7.5000e+01, 3.9769e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.8704e+00, 1.9000e+01
1, 3, 7.5000e+01, 2.0231e+00, 3.0000e+01
1, 3, 7.5000e+01, 1.6864e+00, 4.0000e+01
1, 3, 7.5000e+01, 1.4515e+00, 5.0000e+01
1, 3, 7.5000e+01, 1.3498e+00, 6.0000e+01
1, 3, 7.5000e+01, 1.2897e+00, 7.0000e+01
1, 3, 7.5000e+01, 1.2442e+00, 8.0000e+01
1, 3, 7.5000e+01, 1.2087e+00, 9.0000e+01
1, 3, 7.5000e+01, 1.1807e+00, 9.9990e+01
1, 3, 7.5000e+01, 8.9084e+01, 1.0000e-02
1, 3, 7.5000e+01, 7.7606e+01, 1.6000e-02
1, 3, 7.5000e+01, 6.5686e+01, 2.7000e-02
1, 3, 7.5000e+01, 5.5143e+01, 4.5000e-02
1, 3, 7.5000e+01, 4.5369e+01, 7.7000e-02
1, 3, 7.5000e+01, 3.6992e+01, 1.3000e-01
1, 3, 7.5000e+01, 3.0289e+01, 2.1000e-01
1, 3, 7.5000e+01, 2.4255e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.9031e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.5366e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1596e+01, 1.7000e+00
1, 3, 7.5000e+01, 8.7473e+00, 3.0000e+00
1, 3, 7.5000e+01, 6.5859e+00, 5.1000e+00
1, 3, 7.5000e+01, 4.9983e+00, 8.3000e+00
1, 3, 7.5000e+01, 3.9769e+00, 1.2000e+01
1, 3, 7.5000e+01, 2.8704e+00, 1.9000e+01
1, 3, 7.5000e+01, 2.0231e+00, 3.0000e+01
1, 3, 7.5000e+01, 1.6864e+00, 4.0000e+01
1, 3, 7.5000e+01, 1.4515e+00, 5.0000e+01
1, 3, 7.5000e+01, 1.3498e+00, 6.0000e+01
1, 3, 7.5000e+01, 1.2897e+00, 7.0000e+01
1, 3, 7.5000e+01, 1.2442e+00, 8.0000e+01
1, 3, 7.5000e+01, 1.2087e+00, 9.0000e+01
1, 3, 7.5000e+01, 1.1807e+00, 9.9990e+01
1, 3, 7.5000e+01, 8.9084e+01, 1.0000e-02
1, 3, 7.5000e+01, 7.7606e+01, 1.6000e-02
1, 3, 7.5000e+01, 6.5686e+01, 2.7000e-02
1, 3, 7.5000e+01, 5.5143e+01, 4.5000e-02
1, 3, 7.5000e+01, 4.5369e+01, 7.7000e-02
1, 3, 7.5000e+01, 3.6992e+01, 1.3000e-01
1, 3, 7.5000e+01, 3.0289e+01, 2.1000e-01
1, 3, 7.5000e+01, 2.4255e+01, 3.5000e-01
1, 3, 7.5000e+01, 1.9031e+01, 6.0000e-01
1, 3, 7.5000e+01, 1.5366e+01, 9.5000e-01
1, 3, 7.5000e+01, 1.1596e+01, 1.7000e+00
