# This file is generated on 25-Nov-2021 at 17:08:07 and contains for each site, each satellite, frequency:
# att_comb_cdf_val = cdf value of total attenuation (dB); att_comb_cdf_prob = cdf probability of total attenuation(%).
# All parameters are computed by: ITU-R P.618-10 model.
# Total attenuation results are sorted acording to the site identification number:
#    _ 1 = Norway Isfjord radio (Lat = 7.8060e+01 deg, Lon = 1.3620e+01 deg, Alt = 1.0000e-02 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_comb_cdf_val (dB), att_comb_cdf_prob ()
1, 2, 3.7500e+01, 4.0910e-01, 6.0000e+01
1, 2, 3.7500e+01, 4.0917e-01, 7.0000e+01
1, 2, 3.7500e+01, 4.1142e-01, 8.0000e+01
1, 2, 3.7500e+01, 4.1470e-01, 9.0000e+01
1, 2, 3.7500e+01, 4.1837e-01, 9.9990e+01
1, 2, 3.7500e+01, 1.1889e+01, 1.0000e-02
1, 2, 3.7500e+01, 1.0147e+01, 1.6000e-02
1, 2, 3.7500e+01, 8.4596e+00, 2.7000e-02
1, 2, 3.7500e+01, 7.0655e+00, 4.5000e-02
1, 2, 3.7500e+01, 5.8560e+00, 7.7000e-02
1, 2, 3.7500e+01, 4.8335e+00, 1.3000e-01
1, 2, 3.7500e+01, 4.0049e+00, 2.1000e-01
1, 2, 3.7500e+01, 3.2688e+00, 3.5000e-01
1, 2, 3.7500e+01, 2.6339e+00, 6.0000e-01
1, 2, 3.7500e+01, 2.1816e+00, 9.5000e-01
1, 2, 3.7500e+01, 1.7284e+00, 1.7000e+00
1, 2, 3.7500e+01, 1.3780e+00, 3.0000e+00
1, 2, 3.7500e+01, 1.0872e+00, 5.1000e+00
1, 2, 3.7500e+01, 8.6296e-01, 8.3000e+00
1, 2, 3.7500e+01, 7.1937e-01, 1.2000e+01
1, 2, 3.7500e+01, 5.6765e-01, 1.9000e+01
1, 2, 3.7500e+01, 4.6336e-01, 3.0000e+01
1, 2, 3.7500e+01, 4.3407e-01, 4.0000e+01
1, 2, 3.7500e+01, 4.1384e-01, 5.0000e+01
1, 2, 3.7500e+01, 4.0910e-01, 6.0000e+01
1, 2, 3.7500e+01, 4.0917e-01, 7.0000e+01
1, 2, 3.7500e+01, 4.1142e-01, 8.0000e+01
1, 2, 3.7500e+01, 4.1470e-01, 9.0000e+01
1, 2, 3.7500e+01, 4.1837e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1486e+01, 1.0000e-02
1, 3, 3.7500e+01, 9.7947e+00, 1.6000e-02
1, 3, 3.7500e+01, 8.1567e+00, 2.7000e-02
1, 3, 3.7500e+01, 6.8049e+00, 4.5000e-02
1, 3, 3.7500e+01, 5.6334e+00, 7.7000e-02
1, 3, 3.7500e+01, 4.6448e+00, 1.3000e-01
1, 3, 3.7500e+01, 3.8452e+00, 2.1000e-01
1, 3, 3.7500e+01, 3.1357e+00, 3.5000e-01
1, 3, 3.7500e+01, 2.5245e+00, 6.0000e-01
1, 3, 3.7500e+01, 2.0897e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.6545e+00, 1.7000e+00
1, 3, 3.7500e+01, 1.3183e+00, 3.0000e+00
1, 3, 3.7500e+01, 1.0397e+00, 5.1000e+00
1, 3, 3.7500e+01, 8.2504e-01, 8.3000e+00
1, 3, 3.7500e+01, 6.8764e-01, 1.2000e+01
1, 3, 3.7500e+01, 5.4253e-01, 1.9000e+01
1, 3, 3.7500e+01, 4.4281e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.1483e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.9550e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.9093e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.9094e-01, 7.0000e+01
1, 3, 3.7500e+01, 3.9302e-01, 8.0000e+01
1, 3, 3.7500e+01, 3.9609e-01, 9.0000e+01
1, 3, 3.7500e+01, 3.9954e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1486e+01, 1.0000e-02
1, 3, 3.7500e+01, 9.7947e+00, 1.6000e-02
1, 3, 3.7500e+01, 8.1567e+00, 2.7000e-02
1, 3, 3.7500e+01, 6.8049e+00, 4.5000e-02
1, 3, 3.7500e+01, 5.6334e+00, 7.7000e-02
1, 3, 3.7500e+01, 4.6448e+00, 1.3000e-01
1, 3, 3.7500e+01, 3.8452e+00, 2.1000e-01
1, 3, 3.7500e+01, 3.1357e+00, 3.5000e-01
1, 3, 3.7500e+01, 2.5245e+00, 6.0000e-01
1, 3, 3.7500e+01, 2.0897e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.6545e+00, 1.7000e+00
1, 3, 3.7500e+01, 1.3183e+00, 3.0000e+00
1, 3, 3.7500e+01, 1.0397e+00, 5.1000e+00
1, 3, 3.7500e+01, 8.2504e-01, 8.3000e+00
1, 3, 3.7500e+01, 6.8764e-01, 1.2000e+01
1, 3, 3.7500e+01, 5.4253e-01, 1.9000e+01
1, 3, 3.7500e+01, 4.4281e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.1483e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.9550e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.9093e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.9094e-01, 7.0000e+01
1, 3, 3.7500e+01, 3.9302e-01, 8.0000e+01
1, 3, 3.7500e+01, 3.9609e-01, 9.0000e+01
1, 3, 3.7500e+01, 3.9954e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1486e+01, 1.0000e-02
1, 3, 3.7500e+01, 9.7947e+00, 1.6000e-02
1, 3, 3.7500e+01, 8.1567e+00, 2.7000e-02
1, 3, 3.7500e+01, 6.8049e+00, 4.5000e-02
1, 3, 3.7500e+01, 5.6334e+00, 7.7000e-02
1, 3, 3.7500e+01, 4.6448e+00, 1.3000e-01
1, 3, 3.7500e+01, 3.8452e+00, 2.1000e-01
1, 3, 3.7500e+01, 3.1357e+00, 3.5000e-01
1, 3, 3.7500e+01, 2.5245e+00, 6.0000e-01
1, 3, 3.7500e+01, 2.0897e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.6545e+00, 1.7000e+00
1, 3, 3.7500e+01, 1.3183e+00, 3.0000e+00
1, 3, 3.7500e+01, 1.0397e+00, 5.1000e+00
1, 3, 3.7500e+01, 8.2504e-01, 8.3000e+00
1, 3, 3.7500e+01, 6.8764e-01, 1.2000e+01
1, 3, 3.7500e+01, 5.4253e-01, 1.9000e+01
1, 3, 3.7500e+01, 4.4281e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.1483e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.9550e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.9093e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.9094e-01, 7.0000e+01
1, 3, 3.7500e+01, 3.9302e-01, 8.0000e+01
1, 3, 3.7500e+01, 3.9609e-01, 9.0000e+01
1, 3, 3.7500e+01, 3.9954e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1486e+01, 1.0000e-02
1, 3, 3.7500e+01, 9.7947e+00, 1.6000e-02
1, 3, 3.7500e+01, 8.1567e+00, 2.7000e-02
1, 3, 3.7500e+01, 6.8049e+00, 4.5000e-02
1, 3, 3.7500e+01, 5.6334e+00, 7.7000e-02
1, 3, 3.7500e+01, 4.6448e+00, 1.3000e-01
1, 3, 3.7500e+01, 3.8452e+00, 2.1000e-01
1, 3, 3.7500e+01, 3.1357e+00, 3.5000e-01
1, 3, 3.7500e+01, 2.5245e+00, 6.0000e-01
1, 3, 3.7500e+01, 2.0897e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.6545e+00, 1.7000e+00
1, 3, 3.7500e+01, 1.3183e+00, 3.0000e+00
1, 3, 3.7500e+01, 1.0397e+00, 5.1000e+00
1, 3, 3.7500e+01, 8.2504e-01, 8.3000e+00
1, 3, 3.7500e+01, 6.8764e-01, 1.2000e+01
1, 3, 3.7500e+01, 5.4253e-01, 1.9000e+01
1, 3, 3.7500e+01, 4.4281e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.1483e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.9550e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.9093e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.9094e-01, 7.0000e+01
1, 3, 3.7500e+01, 3.9302e-01, 8.0000e+01
1, 3, 3.7500e+01, 3.9609e-01, 9.0000e+01
1, 3, 3.7500e+01, 3.9954e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1486e+01, 1.0000e-02
1, 3, 3.7500e+01, 9.7947e+00, 1.6000e-02
1, 3, 3.7500e+01, 8.1567e+00, 2.7000e-02
1, 3, 3.7500e+01, 6.8049e+00, 4.5000e-02
1, 3, 3.7500e+01, 5.6334e+00, 7.7000e-02
1, 3, 3.7500e+01, 4.6448e+00, 1.3000e-01
1, 3, 3.7500e+01, 3.8452e+00, 2.1000e-01
1, 3, 3.7500e+01, 3.1357e+00, 3.5000e-01
1, 3, 3.7500e+01, 2.5245e+00, 6.0000e-01
1, 3, 3.7500e+01, 2.0897e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.6545e+00, 1.7000e+00
1, 3, 3.7500e+01, 1.3183e+00, 3.0000e+00
1, 3, 3.7500e+01, 1.0397e+00, 5.1000e+00
1, 3, 3.7500e+01, 8.2504e-01, 8.3000e+00
1, 3, 3.7500e+01, 6.8764e-01, 1.2000e+01
1, 3, 3.7500e+01, 5.4253e-01, 1.9000e+01
1, 3, 3.7500e+01, 4.4281e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.1483e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.9550e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.9093e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.9094e-01, 7.0000e+01
1, 3, 3.7500e+01, 3.9302e-01, 8.0000e+01
1, 3, 3.7500e+01, 3.9609e-01, 9.0000e+01
1, 3, 3.7500e+01, 3.9954e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1486e+01, 1.0000e-02
1, 3, 3.7500e+01, 9.7947e+00, 1.6000e-02
1, 3, 3.7500e+01, 8.1567e+00, 2.7000e-02
1, 3, 3.7500e+01, 6.8049e+00, 4.5000e-02
1, 3, 3.7500e+01, 5.6334e+00, 7.7000e-02
1, 3, 3.7500e+01, 4.6448e+00, 1.3000e-01
1, 3, 3.7500e+01, 3.8452e+00, 2.1000e-01
1, 3, 3.7500e+01, 3.1357e+00, 3.5000e-01
1, 3, 3.7500e+01, 2.5245e+00, 6.0000e-01
1, 3, 3.7500e+01, 2.0897e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.6545e+00, 1.7000e+00
1, 3, 3.7500e+01, 1.3183e+00, 3.0000e+00
1, 3, 3.7500e+01, 1.0397e+00, 5.1000e+00
1, 3, 3.7500e+01, 8.2504e-01, 8.3000e+00
1, 3, 3.7500e+01, 6.8764e-01, 1.2000e+01
1, 3, 3.7500e+01, 5.4253e-01, 1.9000e+01
1, 3, 3.7500e+01, 4.4281e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.1483e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.9550e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.9093e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.9094e-01, 7.0000e+01
1, 3, 3.7500e+01, 3.9302e-01, 8.0000e+01
1, 3, 3.7500e+01, 3.9609e-01, 9.0000e+01
1, 3, 3.7500e+01, 3.9954e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1486e+01, 1.0000e-02
1, 3, 3.7500e+01, 9.7947e+00, 1.6000e-02
1, 3, 3.7500e+01, 8.1567e+00, 2.7000e-02
1, 3, 3.7500e+01, 6.8049e+00, 4.5000e-02
1, 3, 3.7500e+01, 5.6334e+00, 7.7000e-02
1, 3, 3.7500e+01, 4.6448e+00, 1.3000e-01
1, 3, 3.7500e+01, 3.8452e+00, 2.1000e-01
1, 3, 3.7500e+01, 3.1357e+00, 3.5000e-01
1, 3, 3.7500e+01, 2.5245e+00, 6.0000e-01
1, 3, 3.7500e+01, 2.0897e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.6545e+00, 1.7000e+00
1, 3, 3.7500e+01, 1.3183e+00, 3.0000e+00
1, 3, 3.7500e+01, 1.0397e+00, 5.1000e+00
1, 3, 3.7500e+01, 8.2504e-01, 8.3000e+00
1, 3, 3.7500e+01, 6.8764e-01, 1.2000e+01
1, 3, 3.7500e+01, 5.4253e-01, 1.9000e+01
1, 3, 3.7500e+01, 4.4281e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.1483e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.9550e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.9093e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.9094e-01, 7.0000e+01
1, 3, 3.7500e+01, 3.9302e-01, 8.0000e+01
1, 3, 3.7500e+01, 3.9609e-01, 9.0000e+01
1, 3, 3.7500e+01, 3.9954e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1486e+01, 1.0000e-02
1, 3, 3.7500e+01, 9.7947e+00, 1.6000e-02
1, 3, 3.7500e+01, 8.1567e+00, 2.7000e-02
1, 3, 3.7500e+01, 6.8049e+00, 4.5000e-02
1, 3, 3.7500e+01, 5.6334e+00, 7.7000e-02
1, 3, 3.7500e+01, 4.6448e+00, 1.3000e-01
1, 3, 3.7500e+01, 3.8452e+00, 2.1000e-01
1, 3, 3.7500e+01, 3.1357e+00, 3.5000e-01
1, 3, 3.7500e+01, 2.5245e+00, 6.0000e-01
1, 3, 3.7500e+01, 2.0897e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.6545e+00, 1.7000e+00
1, 3, 3.7500e+01, 1.3183e+00, 3.0000e+00
1, 3, 3.7500e+01, 1.0397e+00, 5.1000e+00
1, 3, 3.7500e+01, 8.2504e-01, 8.3000e+00
1, 3, 3.7500e+01, 6.8764e-01, 1.2000e+01
1, 3, 3.7500e+01, 5.4253e-01, 1.9000e+01
1, 3, 3.7500e+01, 4.4281e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.1483e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.9550e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.9093e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.9094e-01, 7.0000e+01
1, 3, 3.7500e+01, 3.9302e-01, 8.0000e+01
1, 3, 3.7500e+01, 3.9609e-01, 9.0000e+01
1, 3, 3.7500e+01, 3.9954e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1486e+01, 1.0000e-02
1, 3, 3.7500e+01, 9.7947e+00, 1.6000e-02
1, 3, 3.7500e+01, 8.1567e+00, 2.7000e-02
1, 3, 3.7500e+01, 6.8049e+00, 4.5000e-02
1, 3, 3.7500e+01, 5.6334e+00, 7.7000e-02
1, 3, 3.7500e+01, 4.6448e+00, 1.3000e-01
1, 3, 3.7500e+01, 3.8452e+00, 2.1000e-01
1, 3, 3.7500e+01, 3.1357e+00, 3.5000e-01
1, 3, 3.7500e+01, 2.5245e+00, 6.0000e-01
1, 3, 3.7500e+01, 2.0897e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.6545e+00, 1.7000e+00
1, 3, 3.7500e+01, 1.3183e+00, 3.0000e+00
1, 3, 3.7500e+01, 1.0397e+00, 5.1000e+00
1, 3, 3.7500e+01, 8.2504e-01, 8.3000e+00
1, 3, 3.7500e+01, 6.8764e-01, 1.2000e+01
1, 3, 3.7500e+01, 5.4253e-01, 1.9000e+01
1, 3, 3.7500e+01, 4.4281e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.1483e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.9550e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.9093e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.9094e-01, 7.0000e+01
1, 3, 3.7500e+01, 3.9302e-01, 8.0000e+01
1, 3, 3.7500e+01, 3.9609e-01, 9.0000e+01
1, 3, 3.7500e+01, 3.9954e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1486e+01, 1.0000e-02
1, 3, 3.7500e+01, 9.7947e+00, 1.6000e-02
1, 3, 3.7500e+01, 8.1567e+00, 2.7000e-02
1, 3, 3.7500e+01, 6.8049e+00, 4.5000e-02
1, 3, 3.7500e+01, 5.6334e+00, 7.7000e-02
1, 3, 3.7500e+01, 4.6448e+00, 1.3000e-01
1, 3, 3.7500e+01, 3.8452e+00, 2.1000e-01
1, 3, 3.7500e+01, 3.1357e+00, 3.5000e-01
1, 3, 3.7500e+01, 2.5245e+00, 6.0000e-01
1, 3, 3.7500e+01, 2.0897e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.6545e+00, 1.7000e+00
1, 3, 3.7500e+01, 1.3183e+00, 3.0000e+00
1, 3, 3.7500e+01, 1.0397e+00, 5.1000e+00
1, 3, 3.7500e+01, 8.2504e-01, 8.3000e+00
1, 3, 3.7500e+01, 6.8764e-01, 1.2000e+01
1, 3, 3.7500e+01, 5.4253e-01, 1.9000e+01
1, 3, 3.7500e+01, 4.4281e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.1483e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.9550e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.9093e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.9094e-01, 7.0000e+01
1, 3, 3.7500e+01, 3.9302e-01, 8.0000e+01
1, 3, 3.7500e+01, 3.9609e-01, 9.0000e+01
1, 3, 3.7500e+01, 3.9954e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1486e+01, 1.0000e-02
1, 3, 3.7500e+01, 9.7947e+00, 1.6000e-02
1, 3, 3.7500e+01, 8.1567e+00, 2.7000e-02
1, 3, 3.7500e+01, 6.8049e+00, 4.5000e-02
1, 3, 3.7500e+01, 5.6334e+00, 7.7000e-02
1, 3, 3.7500e+01, 4.6448e+00, 1.3000e-01
1, 3, 3.7500e+01, 3.8452e+00, 2.1000e-01
1, 3, 3.7500e+01, 3.1357e+00, 3.5000e-01
1, 3, 3.7500e+01, 2.5245e+00, 6.0000e-01
1, 3, 3.7500e+01, 2.0897e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.6545e+00, 1.7000e+00
1, 3, 3.7500e+01, 1.3183e+00, 3.0000e+00
1, 3, 3.7500e+01, 1.0397e+00, 5.1000e+00
1, 3, 3.7500e+01, 8.2504e-01, 8.3000e+00
1, 3, 3.7500e+01, 6.8764e-01, 1.2000e+01
1, 3, 3.7500e+01, 5.4253e-01, 1.9000e+01
1, 3, 3.7500e+01, 4.4281e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.1483e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.9550e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.9093e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.9094e-01, 7.0000e+01
1, 3, 3.7500e+01, 3.9302e-01, 8.0000e+01
1, 3, 3.7500e+01, 3.9609e-01, 9.0000e+01
1, 3, 3.7500e+01, 3.9954e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1486e+01, 1.0000e-02
1, 3, 3.7500e+01, 9.7947e+00, 1.6000e-02
1, 3, 3.7500e+01, 8.1567e+00, 2.7000e-02
1, 3, 3.7500e+01, 6.8049e+00, 4.5000e-02
1, 3, 3.7500e+01, 5.6334e+00, 7.7000e-02
1, 3, 3.7500e+01, 4.6448e+00, 1.3000e-01
1, 3, 3.7500e+01, 3.8452e+00, 2.1000e-01
1, 3, 3.7500e+01, 3.1357e+00, 3.5000e-01
1, 3, 3.7500e+01, 2.5245e+00, 6.0000e-01
1, 3, 3.7500e+01, 2.0897e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.6545e+00, 1.7000e+00
1, 3, 3.7500e+01, 1.3183e+00, 3.0000e+00
1, 3, 3.7500e+01, 1.0397e+00, 5.1000e+00
1, 3, 3.7500e+01, 8.2504e-01, 8.3000e+00
1, 3, 3.7500e+01, 6.8764e-01, 1.2000e+01
1, 3, 3.7500e+01, 5.4253e-01, 1.9000e+01
1, 3, 3.7500e+01, 4.4281e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.1483e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.9550e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.9093e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.9094e-01, 7.0000e+01
1, 3, 3.7500e+01, 3.9302e-01, 8.0000e+01
1, 3, 3.7500e+01, 3.9609e-01, 9.0000e+01
1, 3, 3.7500e+01, 3.9954e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1486e+01, 1.0000e-02
1, 3, 3.7500e+01, 9.7947e+00, 1.6000e-02
1, 3, 3.7500e+01, 8.1567e+00, 2.7000e-02
1, 3, 3.7500e+01, 6.8049e+00, 4.5000e-02
1, 3, 3.7500e+01, 5.6334e+00, 7.7000e-02
1, 3, 3.7500e+01, 4.6448e+00, 1.3000e-01
1, 3, 3.7500e+01, 3.8452e+00, 2.1000e-01
1, 3, 3.7500e+01, 3.1357e+00, 3.5000e-01
1, 3, 3.7500e+01, 2.5245e+00, 6.0000e-01
1, 3, 3.7500e+01, 2.0897e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.6545e+00, 1.7000e+00
1, 3, 3.7500e+01, 1.3183e+00, 3.0000e+00
1, 3, 3.7500e+01, 1.0397e+00, 5.1000e+00
1, 3, 3.7500e+01, 8.2504e-01, 8.3000e+00
1, 3, 3.7500e+01, 6.8764e-01, 1.2000e+01
1, 3, 3.7500e+01, 5.4253e-01, 1.9000e+01
1, 3, 3.7500e+01, 4.4281e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.1483e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.9550e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.9093e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.9094e-01, 7.0000e+01
1, 3, 3.7500e+01, 3.9302e-01, 8.0000e+01
1, 3, 3.7500e+01, 3.9609e-01, 9.0000e+01
1, 3, 3.7500e+01, 3.9954e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1486e+01, 1.0000e-02
1, 3, 3.7500e+01, 9.7947e+00, 1.6000e-02
1, 3, 3.7500e+01, 8.1567e+00, 2.7000e-02
1, 3, 3.7500e+01, 6.8049e+00, 4.5000e-02
1, 3, 3.7500e+01, 5.6334e+00, 7.7000e-02
1, 3, 3.7500e+01, 4.6448e+00, 1.3000e-01
1, 3, 3.7500e+01, 3.8452e+00, 2.1000e-01
1, 3, 3.7500e+01, 3.1357e+00, 3.5000e-01
1, 3, 3.7500e+01, 2.5245e+00, 6.0000e-01
1, 3, 3.7500e+01, 2.0897e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.6545e+00, 1.7000e+00
1, 3, 3.7500e+01, 1.3183e+00, 3.0000e+00
1, 3, 3.7500e+01, 1.0397e+00, 5.1000e+00
1, 3, 3.7500e+01, 8.2504e-01, 8.3000e+00
1, 3, 3.7500e+01, 6.8764e-01, 1.2000e+01
1, 3, 3.7500e+01, 5.4253e-01, 1.9000e+01
1, 3, 3.7500e+01, 4.4281e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.1483e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.9550e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.9093e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.9094e-01, 7.0000e+01
1, 3, 3.7500e+01, 3.9302e-01, 8.0000e+01
1, 3, 3.7500e+01, 3.9609e-01, 9.0000e+01
1, 3, 3.7500e+01, 3.9954e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1486e+01, 1.0000e-02
1, 3, 3.7500e+01, 9.7947e+00, 1.6000e-02
1, 3, 3.7500e+01, 8.1567e+00, 2.7000e-02
1, 3, 3.7500e+01, 6.8049e+00, 4.5000e-02
1, 3, 3.7500e+01, 5.6334e+00, 7.7000e-02
1, 3, 3.7500e+01, 4.6448e+00, 1.3000e-01
1, 3, 3.7500e+01, 3.8452e+00, 2.1000e-01
1, 3, 3.7500e+01, 3.1357e+00, 3.5000e-01
1, 3, 3.7500e+01, 2.5245e+00, 6.0000e-01
1, 3, 3.7500e+01, 2.0897e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.6545e+00, 1.7000e+00
1, 3, 3.7500e+01, 1.3183e+00, 3.0000e+00
1, 3, 3.7500e+01, 1.0397e+00, 5.1000e+00
1, 3, 3.7500e+01, 8.2504e-01, 8.3000e+00
1, 3, 3.7500e+01, 6.8764e-01, 1.2000e+01
1, 3, 3.7500e+01, 5.4253e-01, 1.9000e+01
1, 3, 3.7500e+01, 4.4281e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.1483e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.9550e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.9093e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.9094e-01, 7.0000e+01
1, 3, 3.7500e+01, 3.9302e-01, 8.0000e+01
1, 3, 3.7500e+01, 3.9609e-01, 9.0000e+01
1, 3, 3.7500e+01, 3.9954e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1486e+01, 1.0000e-02
1, 3, 3.7500e+01, 9.7947e+00, 1.6000e-02
1, 3, 3.7500e+01, 8.1567e+00, 2.7000e-02
1, 3, 3.7500e+01, 6.8049e+00, 4.5000e-02
1, 3, 3.7500e+01, 5.6334e+00, 7.7000e-02
1, 3, 3.7500e+01, 4.6448e+00, 1.3000e-01
1, 3, 3.7500e+01, 3.8452e+00, 2.1000e-01
1, 3, 3.7500e+01, 3.1357e+00, 3.5000e-01
1, 3, 3.7500e+01, 2.5245e+00, 6.0000e-01
1, 3, 3.7500e+01, 2.0897e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.6545e+00, 1.7000e+00
1, 3, 3.7500e+01, 1.3183e+00, 3.0000e+00
1, 3, 3.7500e+01, 1.0397e+00, 5.1000e+00
1, 3, 3.7500e+01, 8.2504e-01, 8.3000e+00
1, 3, 3.7500e+01, 6.8764e-01, 1.2000e+01
1, 3, 3.7500e+01, 5.4253e-01, 1.9000e+01
1, 3, 3.7500e+01, 4.4281e-01, 3.0000e+01
1, 3, 3.7500e+01, 4.1483e-01, 4.0000e+01
1, 3, 3.7500e+01, 3.9550e-01, 5.0000e+01
1, 3, 3.7500e+01, 3.9093e-01, 6.0000e+01
1, 3, 3.7500e+01, 3.9094e-01, 7.0000e+01
1, 3, 3.7500e+01, 3.9302e-01, 8.0000e+01
1, 3, 3.7500e+01, 3.9609e-01, 9.0000e+01
1, 3, 3.7500e+01, 3.9954e-01, 9.9990e+01
1, 3, 3.7500e+01, 1.1486e+01, 1.0000e-02
1, 3, 3.7500e+01, 9.7947e+00, 1.6000e-02
1, 3, 3.7500e+01, 8.1567e+00, 2.7000e-02
1, 3, 3.7500e+01, 6.8049e+00, 4.5000e-02
1, 3, 3.7500e+01, 5.6334e+00, 7.7000e-02
1, 3, 3.7500e+01, 4.6448e+00, 1.3000e-01
1, 3, 3.7500e+01, 3.8452e+00, 2.1000e-01
1, 3, 3.7500e+01, 3.1357e+00, 3.5000e-01
1, 3, 3.7500e+01, 2.5245e+00, 6.0000e-01
1, 3, 3.7500e+01, 2.0897e+00, 9.5000e-01
1, 3, 3.7500e+01, 1.6545e+00, 1.7000e+00
1, 3, 3.7500e+01, 1.3183e+00, 3.0000e+00
1, 3, 3.7500e+01, 1.0397e+00, 5.1000e+00
1, 3, 3.7500e+01, 8.2504e-01, 8.3000e+00
1, 3, 3.7500e+01, 6.8764e-01, 1.2000e+01
1, 3, 3.7500e+01, 5.4253e-01, 1.9000e+01
