# This file is generated on 25-Nov-2021 at 17:02:36 and contains for each site, each satellite, frequency:
# att_scin = attenuation due to scintillation (dB).
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to clouds results are sorted acording to the site identification number:
#    _ 1 = Austria Graz  (Lat = 4.7070e+01 deg, Lon = 1.5440e+01 deg, Alt = 3.5300e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), Elevation angle (deg), Elevation probability (), Time exceeded (%), att_scin (dB)
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 5.1000e+00, 1.3004e-01
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 8.3000e+00, 1.0391e-01
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 1.2000e+01, 8.3724e-02
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 1.9000e+01, 5.7905e-02
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 3.0000e+01, 3.1321e-02
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 4.0000e+01, 1.4013e-02
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 5.0000e+01, 2.4795e-04
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 6.0000e+01, -1.1238e-02
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 7.0000e+01, -2.1127e-02
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 8.0000e+01, -2.9832e-02
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 9.0000e+01, -3.7621e-02
1, 2, 3.7500e+01, 6.0000e+01, 1.0000e+00, 9.9990e+01, -4.4674e-02
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 1.0000e-02, 4.9104e-01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 1.6000e-02, 4.5423e-01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 2.7000e-02, 4.1591e-01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 4.5000e-02, 3.8095e-01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 7.7000e-02, 3.4649e-01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 1.3000e-01, 3.1486e-01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 2.1000e-01, 2.8736e-01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 3.5000e-01, 2.5933e-01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 6.0000e-01, 2.3089e-01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 9.5000e-01, 2.0732e-01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 1.7000e+00, 1.7804e-01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 3.0000e+00, 1.4971e-01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 5.1000e+00, 1.2314e-01
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 8.3000e+00, 9.8389e-02
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 1.2000e+01, 7.9279e-02
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 1.9000e+01, 5.4831e-02
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 3.0000e+01, 2.9658e-02
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 4.0000e+01, 1.3269e-02
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 5.0000e+01, 2.3478e-04
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 6.0000e+01, -1.0641e-02
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 7.0000e+01, -2.0005e-02
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 8.0000e+01, -2.8248e-02
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 9.0000e+01, -3.5624e-02
1, 3, 3.7500e+01, 6.5000e+01, 1.0000e+00, 9.9990e+01, -4.2302e-02
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 1.0000e-02, 4.7019e-01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 1.6000e-02, 4.3493e-01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 2.7000e-02, 3.9824e-01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 4.5000e-02, 3.6477e-01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 7.7000e-02, 3.3177e-01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 1.3000e-01, 3.0149e-01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 2.1000e-01, 2.7515e-01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 3.5000e-01, 2.4832e-01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 6.0000e-01, 2.2108e-01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 9.5000e-01, 1.9851e-01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 1.7000e+00, 1.7047e-01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 3.0000e+00, 1.4335e-01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 5.1000e+00, 1.1791e-01
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 8.3000e+00, 9.4209e-02
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 1.2000e+01, 7.5911e-02
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 1.9000e+01, 5.2501e-02
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 3.0000e+01, 2.8398e-02
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 4.0000e+01, 1.2705e-02
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 5.0000e+01, 2.2481e-04
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 6.0000e+01, -1.0189e-02
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 7.0000e+01, -1.9156e-02
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 8.0000e+01, -2.7048e-02
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 9.0000e+01, -3.4111e-02
1, 4, 3.7500e+01, 7.0000e+01, 1.0000e+00, 9.9990e+01, -4.0505e-02
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 1.0000e-02, 4.5490e-01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 1.6000e-02, 4.2080e-01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 2.7000e-02, 3.8530e-01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 4.5000e-02, 3.5291e-01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 7.7000e-02, 3.2099e-01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 1.3000e-01, 2.9169e-01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 2.1000e-01, 2.6621e-01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 3.5000e-01, 2.4025e-01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 6.0000e-01, 2.1390e-01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 9.5000e-01, 1.9206e-01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 1.7000e+00, 1.6493e-01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 3.0000e+00, 1.3869e-01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 5.1000e+00, 1.1407e-01
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 8.3000e+00, 9.1147e-02
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 1.2000e+01, 7.3444e-02
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 1.9000e+01, 5.0795e-02
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 3.0000e+01, 2.7475e-02
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 4.0000e+01, 1.2292e-02
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 5.0000e+01, 2.1750e-04
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 6.0000e+01, -9.8580e-03
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 7.0000e+01, -1.8533e-02
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 8.0000e+01, -2.6169e-02
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 9.0000e+01, -3.3002e-02
1, 5, 3.7500e+01, 7.5000e+01, 1.0000e+00, 9.9990e+01, -3.9188e-02
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 1.0000e-02, 4.4446e-01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 1.6000e-02, 4.1113e-01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 2.7000e-02, 3.7645e-01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 4.5000e-02, 3.4481e-01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 7.7000e-02, 3.1362e-01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 1.3000e-01, 2.8499e-01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 2.1000e-01, 2.6009e-01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 3.5000e-01, 2.3473e-01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 6.0000e-01, 2.0898e-01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 9.5000e-01, 1.8765e-01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 1.7000e+00, 1.6114e-01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 3.0000e+00, 1.3550e-01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 5.1000e+00, 1.1145e-01
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 8.3000e+00, 8.9054e-02
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 1.2000e+01, 7.1757e-02
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 1.9000e+01, 4.9629e-02
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 3.0000e+01, 2.6844e-02
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 4.0000e+01, 1.2010e-02
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 5.0000e+01, 2.1251e-04
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 6.0000e+01, -9.6316e-03
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 7.0000e+01, -1.8107e-02
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 8.0000e+01, -2.5568e-02
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 9.0000e+01, -3.2244e-02
1, 6, 3.7500e+01, 8.0000e+01, 1.0000e+00, 9.9990e+01, -3.8288e-02
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 1.0000e-02, 4.3837e-01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 1.6000e-02, 4.0550e-01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 2.7000e-02, 3.7130e-01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 4.5000e-02, 3.4008e-01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 7.7000e-02, 3.0932e-01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 1.3000e-01, 2.8108e-01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 2.1000e-01, 2.5653e-01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 3.5000e-01, 2.3151e-01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 6.0000e-01, 2.0612e-01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 9.5000e-01, 1.8508e-01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 1.7000e+00, 1.5894e-01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 3.0000e+00, 1.3365e-01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 5.1000e+00, 1.0993e-01
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 8.3000e+00, 8.7834e-02
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 1.2000e+01, 7.0774e-02
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 1.9000e+01, 4.8949e-02
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 3.0000e+01, 2.6476e-02
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 4.0000e+01, 1.1846e-02
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 5.0000e+01, 2.0960e-04
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 6.0000e+01, -9.4997e-03
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 7.0000e+01, -1.7859e-02
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 8.0000e+01, -2.5218e-02
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 9.0000e+01, -3.1802e-02
1, 7, 3.7500e+01, 8.5000e+01, 1.0000e+00, 9.9990e+01, -3.7764e-02
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 1.0000e-02, 4.3637e-01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 1.6000e-02, 4.0365e-01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 2.7000e-02, 3.6960e-01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 4.5000e-02, 3.3853e-01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 7.7000e-02, 3.0791e-01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 1.3000e-01, 2.7980e-01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 2.1000e-01, 2.5536e-01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 3.5000e-01, 2.3046e-01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 6.0000e-01, 2.0518e-01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 9.5000e-01, 1.8423e-01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 1.7000e+00, 1.5821e-01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 3.0000e+00, 1.3304e-01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 5.1000e+00, 1.0942e-01
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 8.3000e+00, 8.7433e-02
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 1.2000e+01, 7.0451e-02
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 1.9000e+01, 4.8725e-02
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 3.0000e+01, 2.6356e-02
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 4.0000e+01, 1.1791e-02
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 5.0000e+01, 2.0864e-04
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 6.0000e+01, -9.4563e-03
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 7.0000e+01, -1.7778e-02
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 8.0000e+01, -2.5103e-02
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 9.0000e+01, -3.1657e-02
1, 8, 3.7500e+01, 9.0000e+01, 1.0000e+00, 9.9990e+01, -3.7591e-02
