# This file is generated on 25-Nov-2021 at 16:59:54 and contains for each site, each satellite, frequency:
# att_cld_cdf_val = cdf value of attenuation due to clouds (dB); att_cld_cdf_prob = cdf probability of attenuation due to clouds (%).
# All parameters are computed by: ITU-R P.840-4 model.
# Attenuation due to clouds results are sorted acording to the site identification number:
#    _ 1 = Norway Isfjord radio (Lat = 7.8060e+01 deg, Lon = 1.3620e+01 deg, Alt = 1.0000e-02 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_cld_cdf_val (dB), att_cld_cdf_prob (%)
1, 2, 7.5000e+01, 5.1267e+00, 1.0000e-02
1, 2, 7.5000e+01, 5.1267e+00, 1.6000e-02
1, 2, 7.5000e+01, 5.1267e+00, 2.7000e-02
1, 2, 7.5000e+01, 5.1267e+00, 4.5000e-02
1, 2, 7.5000e+01, 5.1267e+00, 7.7000e-02
1, 2, 7.5000e+01, 4.9022e+00, 1.3000e-01
1, 2, 7.5000e+01, 4.4879e+00, 2.1000e-01
1, 2, 7.5000e+01, 4.0085e+00, 3.5000e-01
1, 2, 7.5000e+01, 3.4836e+00, 6.0000e-01
1, 2, 7.5000e+01, 3.0097e+00, 9.5000e-01
1, 2, 7.5000e+01, 2.4654e+00, 1.7000e+00
1, 2, 7.5000e+01, 1.9613e+00, 3.0000e+00
1, 2, 7.5000e+01, 1.4367e+00, 5.1000e+00
1, 2, 7.5000e+01, 9.8352e-01, 8.3000e+00
1, 2, 7.5000e+01, 6.7228e-01, 1.2000e+01
1, 2, 7.5000e+01, 3.2478e-01, 1.9000e+01
1, 2, 7.5000e+01, 8.8454e-02, 3.0000e+01
1, 2, 7.5000e+01, 4.0751e-02, 4.0000e+01
1, 2, 7.5000e+01, 3.7488e-03, 5.0000e+01
1, 2, 7.5000e+01, 1.3560e-05, 6.0000e+01
1, 2, 7.5000e+01, 0.0000e+00, 7.0000e+01
1, 2, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 2, 7.5000e+01, 0.0000e+00, 9.0000e+01
1, 2, 7.5000e+01, 0.0000e+00, 9.9990e+01
1, 2, 7.5000e+01, 5.1267e+00, 1.0000e-02
1, 2, 7.5000e+01, 5.1267e+00, 1.6000e-02
1, 2, 7.5000e+01, 5.1267e+00, 2.7000e-02
1, 2, 7.5000e+01, 5.1267e+00, 4.5000e-02
1, 2, 7.5000e+01, 5.1267e+00, 7.7000e-02
1, 2, 7.5000e+01, 4.9022e+00, 1.3000e-01
1, 2, 7.5000e+01, 4.4879e+00, 2.1000e-01
1, 2, 7.5000e+01, 4.0085e+00, 3.5000e-01
1, 2, 7.5000e+01, 3.4836e+00, 6.0000e-01
1, 2, 7.5000e+01, 3.0097e+00, 9.5000e-01
1, 2, 7.5000e+01, 2.4654e+00, 1.7000e+00
1, 2, 7.5000e+01, 1.9613e+00, 3.0000e+00
1, 2, 7.5000e+01, 1.4367e+00, 5.1000e+00
1, 2, 7.5000e+01, 9.8352e-01, 8.3000e+00
1, 2, 7.5000e+01, 6.7228e-01, 1.2000e+01
1, 2, 7.5000e+01, 3.2478e-01, 1.9000e+01
1, 2, 7.5000e+01, 8.8454e-02, 3.0000e+01
1, 2, 7.5000e+01, 4.0751e-02, 4.0000e+01
1, 2, 7.5000e+01, 3.7488e-03, 5.0000e+01
1, 2, 7.5000e+01, 1.3560e-05, 6.0000e+01
1, 2, 7.5000e+01, 0.0000e+00, 7.0000e+01
1, 2, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 2, 7.5000e+01, 0.0000e+00, 9.0000e+01
1, 2, 7.5000e+01, 0.0000e+00, 9.9990e+01
1, 3, 7.5000e+01, 4.8988e+00, 1.0000e-02
1, 3, 7.5000e+01, 4.8988e+00, 1.6000e-02
1, 3, 7.5000e+01, 4.8988e+00, 2.7000e-02
1, 3, 7.5000e+01, 4.8988e+00, 4.5000e-02
1, 3, 7.5000e+01, 4.8988e+00, 7.7000e-02
1, 3, 7.5000e+01, 4.6843e+00, 1.3000e-01
1, 3, 7.5000e+01, 4.2885e+00, 2.1000e-01
1, 3, 7.5000e+01, 3.8304e+00, 3.5000e-01
1, 3, 7.5000e+01, 3.3288e+00, 6.0000e-01
1, 3, 7.5000e+01, 2.8760e+00, 9.5000e-01
1, 3, 7.5000e+01, 2.3558e+00, 1.7000e+00
1, 3, 7.5000e+01, 1.8741e+00, 3.0000e+00
1, 3, 7.5000e+01, 1.3728e+00, 5.1000e+00
1, 3, 7.5000e+01, 9.3981e-01, 8.3000e+00
1, 3, 7.5000e+01, 6.4240e-01, 1.2000e+01
1, 3, 7.5000e+01, 3.1034e-01, 1.9000e+01
1, 3, 7.5000e+01, 8.4523e-02, 3.0000e+01
1, 3, 7.5000e+01, 3.8939e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5822e-03, 5.0000e+01
1, 3, 7.5000e+01, 1.2957e-05, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 7.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.9990e+01
1, 3, 7.5000e+01, 4.8988e+00, 1.0000e-02
1, 3, 7.5000e+01, 4.8988e+00, 1.6000e-02
1, 3, 7.5000e+01, 4.8988e+00, 2.7000e-02
1, 3, 7.5000e+01, 4.8988e+00, 4.5000e-02
1, 3, 7.5000e+01, 4.8988e+00, 7.7000e-02
1, 3, 7.5000e+01, 4.6843e+00, 1.3000e-01
1, 3, 7.5000e+01, 4.2885e+00, 2.1000e-01
1, 3, 7.5000e+01, 3.8304e+00, 3.5000e-01
1, 3, 7.5000e+01, 3.3288e+00, 6.0000e-01
1, 3, 7.5000e+01, 2.8760e+00, 9.5000e-01
1, 3, 7.5000e+01, 2.3558e+00, 1.7000e+00
1, 3, 7.5000e+01, 1.8741e+00, 3.0000e+00
1, 3, 7.5000e+01, 1.3728e+00, 5.1000e+00
1, 3, 7.5000e+01, 9.3981e-01, 8.3000e+00
1, 3, 7.5000e+01, 6.4240e-01, 1.2000e+01
1, 3, 7.5000e+01, 3.1034e-01, 1.9000e+01
1, 3, 7.5000e+01, 8.4523e-02, 3.0000e+01
1, 3, 7.5000e+01, 3.8939e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5822e-03, 5.0000e+01
1, 3, 7.5000e+01, 1.2957e-05, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 7.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.9990e+01
1, 3, 7.5000e+01, 4.8988e+00, 1.0000e-02
1, 3, 7.5000e+01, 4.8988e+00, 1.6000e-02
1, 3, 7.5000e+01, 4.8988e+00, 2.7000e-02
1, 3, 7.5000e+01, 4.8988e+00, 4.5000e-02
1, 3, 7.5000e+01, 4.8988e+00, 7.7000e-02
1, 3, 7.5000e+01, 4.6843e+00, 1.3000e-01
1, 3, 7.5000e+01, 4.2885e+00, 2.1000e-01
1, 3, 7.5000e+01, 3.8304e+00, 3.5000e-01
1, 3, 7.5000e+01, 3.3288e+00, 6.0000e-01
1, 3, 7.5000e+01, 2.8760e+00, 9.5000e-01
1, 3, 7.5000e+01, 2.3558e+00, 1.7000e+00
1, 3, 7.5000e+01, 1.8741e+00, 3.0000e+00
1, 3, 7.5000e+01, 1.3728e+00, 5.1000e+00
1, 3, 7.5000e+01, 9.3981e-01, 8.3000e+00
1, 3, 7.5000e+01, 6.4240e-01, 1.2000e+01
1, 3, 7.5000e+01, 3.1034e-01, 1.9000e+01
1, 3, 7.5000e+01, 8.4523e-02, 3.0000e+01
1, 3, 7.5000e+01, 3.8939e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5822e-03, 5.0000e+01
1, 3, 7.5000e+01, 1.2957e-05, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 7.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.9990e+01
1, 3, 7.5000e+01, 4.8988e+00, 1.0000e-02
1, 3, 7.5000e+01, 4.8988e+00, 1.6000e-02
1, 3, 7.5000e+01, 4.8988e+00, 2.7000e-02
1, 3, 7.5000e+01, 4.8988e+00, 4.5000e-02
1, 3, 7.5000e+01, 4.8988e+00, 7.7000e-02
1, 3, 7.5000e+01, 4.6843e+00, 1.3000e-01
1, 3, 7.5000e+01, 4.2885e+00, 2.1000e-01
1, 3, 7.5000e+01, 3.8304e+00, 3.5000e-01
1, 3, 7.5000e+01, 3.3288e+00, 6.0000e-01
1, 3, 7.5000e+01, 2.8760e+00, 9.5000e-01
1, 3, 7.5000e+01, 2.3558e+00, 1.7000e+00
1, 3, 7.5000e+01, 1.8741e+00, 3.0000e+00
1, 3, 7.5000e+01, 1.3728e+00, 5.1000e+00
1, 3, 7.5000e+01, 9.3981e-01, 8.3000e+00
1, 3, 7.5000e+01, 6.4240e-01, 1.2000e+01
1, 3, 7.5000e+01, 3.1034e-01, 1.9000e+01
1, 3, 7.5000e+01, 8.4523e-02, 3.0000e+01
1, 3, 7.5000e+01, 3.8939e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5822e-03, 5.0000e+01
1, 3, 7.5000e+01, 1.2957e-05, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 7.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.9990e+01
1, 3, 7.5000e+01, 4.8988e+00, 1.0000e-02
1, 3, 7.5000e+01, 4.8988e+00, 1.6000e-02
1, 3, 7.5000e+01, 4.8988e+00, 2.7000e-02
1, 3, 7.5000e+01, 4.8988e+00, 4.5000e-02
1, 3, 7.5000e+01, 4.8988e+00, 7.7000e-02
1, 3, 7.5000e+01, 4.6843e+00, 1.3000e-01
1, 3, 7.5000e+01, 4.2885e+00, 2.1000e-01
1, 3, 7.5000e+01, 3.8304e+00, 3.5000e-01
1, 3, 7.5000e+01, 3.3288e+00, 6.0000e-01
1, 3, 7.5000e+01, 2.8760e+00, 9.5000e-01
1, 3, 7.5000e+01, 2.3558e+00, 1.7000e+00
1, 3, 7.5000e+01, 1.8741e+00, 3.0000e+00
1, 3, 7.5000e+01, 1.3728e+00, 5.1000e+00
1, 3, 7.5000e+01, 9.3981e-01, 8.3000e+00
1, 3, 7.5000e+01, 6.4240e-01, 1.2000e+01
1, 3, 7.5000e+01, 3.1034e-01, 1.9000e+01
1, 3, 7.5000e+01, 8.4523e-02, 3.0000e+01
1, 3, 7.5000e+01, 3.8939e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5822e-03, 5.0000e+01
1, 3, 7.5000e+01, 1.2957e-05, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 7.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.9990e+01
1, 3, 7.5000e+01, 4.8988e+00, 1.0000e-02
1, 3, 7.5000e+01, 4.8988e+00, 1.6000e-02
1, 3, 7.5000e+01, 4.8988e+00, 2.7000e-02
1, 3, 7.5000e+01, 4.8988e+00, 4.5000e-02
1, 3, 7.5000e+01, 4.8988e+00, 7.7000e-02
1, 3, 7.5000e+01, 4.6843e+00, 1.3000e-01
1, 3, 7.5000e+01, 4.2885e+00, 2.1000e-01
1, 3, 7.5000e+01, 3.8304e+00, 3.5000e-01
1, 3, 7.5000e+01, 3.3288e+00, 6.0000e-01
1, 3, 7.5000e+01, 2.8760e+00, 9.5000e-01
1, 3, 7.5000e+01, 2.3558e+00, 1.7000e+00
1, 3, 7.5000e+01, 1.8741e+00, 3.0000e+00
1, 3, 7.5000e+01, 1.3728e+00, 5.1000e+00
1, 3, 7.5000e+01, 9.3981e-01, 8.3000e+00
1, 3, 7.5000e+01, 6.4240e-01, 1.2000e+01
1, 3, 7.5000e+01, 3.1034e-01, 1.9000e+01
1, 3, 7.5000e+01, 8.4523e-02, 3.0000e+01
1, 3, 7.5000e+01, 3.8939e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5822e-03, 5.0000e+01
1, 3, 7.5000e+01, 1.2957e-05, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 7.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.9990e+01
1, 3, 7.5000e+01, 4.8988e+00, 1.0000e-02
1, 3, 7.5000e+01, 4.8988e+00, 1.6000e-02
1, 3, 7.5000e+01, 4.8988e+00, 2.7000e-02
1, 3, 7.5000e+01, 4.8988e+00, 4.5000e-02
1, 3, 7.5000e+01, 4.8988e+00, 7.7000e-02
1, 3, 7.5000e+01, 4.6843e+00, 1.3000e-01
1, 3, 7.5000e+01, 4.2885e+00, 2.1000e-01
1, 3, 7.5000e+01, 3.8304e+00, 3.5000e-01
1, 3, 7.5000e+01, 3.3288e+00, 6.0000e-01
1, 3, 7.5000e+01, 2.8760e+00, 9.5000e-01
1, 3, 7.5000e+01, 2.3558e+00, 1.7000e+00
1, 3, 7.5000e+01, 1.8741e+00, 3.0000e+00
1, 3, 7.5000e+01, 1.3728e+00, 5.1000e+00
1, 3, 7.5000e+01, 9.3981e-01, 8.3000e+00
1, 3, 7.5000e+01, 6.4240e-01, 1.2000e+01
1, 3, 7.5000e+01, 3.1034e-01, 1.9000e+01
1, 3, 7.5000e+01, 8.4523e-02, 3.0000e+01
1, 3, 7.5000e+01, 3.8939e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5822e-03, 5.0000e+01
1, 3, 7.5000e+01, 1.2957e-05, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 7.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.9990e+01
1, 3, 7.5000e+01, 4.8988e+00, 1.0000e-02
1, 3, 7.5000e+01, 4.8988e+00, 1.6000e-02
1, 3, 7.5000e+01, 4.8988e+00, 2.7000e-02
1, 3, 7.5000e+01, 4.8988e+00, 4.5000e-02
1, 3, 7.5000e+01, 4.8988e+00, 7.7000e-02
1, 3, 7.5000e+01, 4.6843e+00, 1.3000e-01
1, 3, 7.5000e+01, 4.2885e+00, 2.1000e-01
1, 3, 7.5000e+01, 3.8304e+00, 3.5000e-01
1, 3, 7.5000e+01, 3.3288e+00, 6.0000e-01
1, 3, 7.5000e+01, 2.8760e+00, 9.5000e-01
1, 3, 7.5000e+01, 2.3558e+00, 1.7000e+00
1, 3, 7.5000e+01, 1.8741e+00, 3.0000e+00
1, 3, 7.5000e+01, 1.3728e+00, 5.1000e+00
1, 3, 7.5000e+01, 9.3981e-01, 8.3000e+00
1, 3, 7.5000e+01, 6.4240e-01, 1.2000e+01
1, 3, 7.5000e+01, 3.1034e-01, 1.9000e+01
1, 3, 7.5000e+01, 8.4523e-02, 3.0000e+01
1, 3, 7.5000e+01, 3.8939e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5822e-03, 5.0000e+01
1, 3, 7.5000e+01, 1.2957e-05, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 7.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.9990e+01
1, 3, 7.5000e+01, 4.8988e+00, 1.0000e-02
1, 3, 7.5000e+01, 4.8988e+00, 1.6000e-02
1, 3, 7.5000e+01, 4.8988e+00, 2.7000e-02
1, 3, 7.5000e+01, 4.8988e+00, 4.5000e-02
1, 3, 7.5000e+01, 4.8988e+00, 7.7000e-02
1, 3, 7.5000e+01, 4.6843e+00, 1.3000e-01
1, 3, 7.5000e+01, 4.2885e+00, 2.1000e-01
1, 3, 7.5000e+01, 3.8304e+00, 3.5000e-01
1, 3, 7.5000e+01, 3.3288e+00, 6.0000e-01
1, 3, 7.5000e+01, 2.8760e+00, 9.5000e-01
1, 3, 7.5000e+01, 2.3558e+00, 1.7000e+00
1, 3, 7.5000e+01, 1.8741e+00, 3.0000e+00
1, 3, 7.5000e+01, 1.3728e+00, 5.1000e+00
1, 3, 7.5000e+01, 9.3981e-01, 8.3000e+00
1, 3, 7.5000e+01, 6.4240e-01, 1.2000e+01
1, 3, 7.5000e+01, 3.1034e-01, 1.9000e+01
1, 3, 7.5000e+01, 8.4523e-02, 3.0000e+01
1, 3, 7.5000e+01, 3.8939e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5822e-03, 5.0000e+01
1, 3, 7.5000e+01, 1.2957e-05, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 7.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.9990e+01
1, 3, 7.5000e+01, 4.8988e+00, 1.0000e-02
1, 3, 7.5000e+01, 4.8988e+00, 1.6000e-02
1, 3, 7.5000e+01, 4.8988e+00, 2.7000e-02
1, 3, 7.5000e+01, 4.8988e+00, 4.5000e-02
1, 3, 7.5000e+01, 4.8988e+00, 7.7000e-02
1, 3, 7.5000e+01, 4.6843e+00, 1.3000e-01
1, 3, 7.5000e+01, 4.2885e+00, 2.1000e-01
1, 3, 7.5000e+01, 3.8304e+00, 3.5000e-01
1, 3, 7.5000e+01, 3.3288e+00, 6.0000e-01
1, 3, 7.5000e+01, 2.8760e+00, 9.5000e-01
1, 3, 7.5000e+01, 2.3558e+00, 1.7000e+00
1, 3, 7.5000e+01, 1.8741e+00, 3.0000e+00
1, 3, 7.5000e+01, 1.3728e+00, 5.1000e+00
1, 3, 7.5000e+01, 9.3981e-01, 8.3000e+00
1, 3, 7.5000e+01, 6.4240e-01, 1.2000e+01
1, 3, 7.5000e+01, 3.1034e-01, 1.9000e+01
1, 3, 7.5000e+01, 8.4523e-02, 3.0000e+01
1, 3, 7.5000e+01, 3.8939e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5822e-03, 5.0000e+01
1, 3, 7.5000e+01, 1.2957e-05, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 7.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.9990e+01
1, 3, 7.5000e+01, 4.8988e+00, 1.0000e-02
1, 3, 7.5000e+01, 4.8988e+00, 1.6000e-02
1, 3, 7.5000e+01, 4.8988e+00, 2.7000e-02
1, 3, 7.5000e+01, 4.8988e+00, 4.5000e-02
1, 3, 7.5000e+01, 4.8988e+00, 7.7000e-02
1, 3, 7.5000e+01, 4.6843e+00, 1.3000e-01
1, 3, 7.5000e+01, 4.2885e+00, 2.1000e-01
1, 3, 7.5000e+01, 3.8304e+00, 3.5000e-01
1, 3, 7.5000e+01, 3.3288e+00, 6.0000e-01
1, 3, 7.5000e+01, 2.8760e+00, 9.5000e-01
1, 3, 7.5000e+01, 2.3558e+00, 1.7000e+00
1, 3, 7.5000e+01, 1.8741e+00, 3.0000e+00
1, 3, 7.5000e+01, 1.3728e+00, 5.1000e+00
1, 3, 7.5000e+01, 9.3981e-01, 8.3000e+00
1, 3, 7.5000e+01, 6.4240e-01, 1.2000e+01
1, 3, 7.5000e+01, 3.1034e-01, 1.9000e+01
1, 3, 7.5000e+01, 8.4523e-02, 3.0000e+01
1, 3, 7.5000e+01, 3.8939e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5822e-03, 5.0000e+01
1, 3, 7.5000e+01, 1.2957e-05, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 7.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.9990e+01
1, 3, 7.5000e+01, 4.8988e+00, 1.0000e-02
1, 3, 7.5000e+01, 4.8988e+00, 1.6000e-02
1, 3, 7.5000e+01, 4.8988e+00, 2.7000e-02
1, 3, 7.5000e+01, 4.8988e+00, 4.5000e-02
1, 3, 7.5000e+01, 4.8988e+00, 7.7000e-02
1, 3, 7.5000e+01, 4.6843e+00, 1.3000e-01
1, 3, 7.5000e+01, 4.2885e+00, 2.1000e-01
1, 3, 7.5000e+01, 3.8304e+00, 3.5000e-01
1, 3, 7.5000e+01, 3.3288e+00, 6.0000e-01
1, 3, 7.5000e+01, 2.8760e+00, 9.5000e-01
1, 3, 7.5000e+01, 2.3558e+00, 1.7000e+00
1, 3, 7.5000e+01, 1.8741e+00, 3.0000e+00
1, 3, 7.5000e+01, 1.3728e+00, 5.1000e+00
1, 3, 7.5000e+01, 9.3981e-01, 8.3000e+00
1, 3, 7.5000e+01, 6.4240e-01, 1.2000e+01
1, 3, 7.5000e+01, 3.1034e-01, 1.9000e+01
1, 3, 7.5000e+01, 8.4523e-02, 3.0000e+01
1, 3, 7.5000e+01, 3.8939e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5822e-03, 5.0000e+01
1, 3, 7.5000e+01, 1.2957e-05, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 7.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.9990e+01
1, 3, 7.5000e+01, 4.8988e+00, 1.0000e-02
1, 3, 7.5000e+01, 4.8988e+00, 1.6000e-02
1, 3, 7.5000e+01, 4.8988e+00, 2.7000e-02
1, 3, 7.5000e+01, 4.8988e+00, 4.5000e-02
1, 3, 7.5000e+01, 4.8988e+00, 7.7000e-02
1, 3, 7.5000e+01, 4.6843e+00, 1.3000e-01
1, 3, 7.5000e+01, 4.2885e+00, 2.1000e-01
1, 3, 7.5000e+01, 3.8304e+00, 3.5000e-01
1, 3, 7.5000e+01, 3.3288e+00, 6.0000e-01
1, 3, 7.5000e+01, 2.8760e+00, 9.5000e-01
1, 3, 7.5000e+01, 2.3558e+00, 1.7000e+00
1, 3, 7.5000e+01, 1.8741e+00, 3.0000e+00
1, 3, 7.5000e+01, 1.3728e+00, 5.1000e+00
1, 3, 7.5000e+01, 9.3981e-01, 8.3000e+00
1, 3, 7.5000e+01, 6.4240e-01, 1.2000e+01
1, 3, 7.5000e+01, 3.1034e-01, 1.9000e+01
1, 3, 7.5000e+01, 8.4523e-02, 3.0000e+01
1, 3, 7.5000e+01, 3.8939e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5822e-03, 5.0000e+01
1, 3, 7.5000e+01, 1.2957e-05, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 7.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.9990e+01
1, 3, 7.5000e+01, 4.8988e+00, 1.0000e-02
1, 3, 7.5000e+01, 4.8988e+00, 1.6000e-02
1, 3, 7.5000e+01, 4.8988e+00, 2.7000e-02
1, 3, 7.5000e+01, 4.8988e+00, 4.5000e-02
1, 3, 7.5000e+01, 4.8988e+00, 7.7000e-02
1, 3, 7.5000e+01, 4.6843e+00, 1.3000e-01
1, 3, 7.5000e+01, 4.2885e+00, 2.1000e-01
1, 3, 7.5000e+01, 3.8304e+00, 3.5000e-01
1, 3, 7.5000e+01, 3.3288e+00, 6.0000e-01
1, 3, 7.5000e+01, 2.8760e+00, 9.5000e-01
1, 3, 7.5000e+01, 2.3558e+00, 1.7000e+00
1, 3, 7.5000e+01, 1.8741e+00, 3.0000e+00
1, 3, 7.5000e+01, 1.3728e+00, 5.1000e+00
1, 3, 7.5000e+01, 9.3981e-01, 8.3000e+00
1, 3, 7.5000e+01, 6.4240e-01, 1.2000e+01
1, 3, 7.5000e+01, 3.1034e-01, 1.9000e+01
1, 3, 7.5000e+01, 8.4523e-02, 3.0000e+01
1, 3, 7.5000e+01, 3.8939e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5822e-03, 5.0000e+01
1, 3, 7.5000e+01, 1.2957e-05, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 7.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.9990e+01
1, 3, 7.5000e+01, 4.8988e+00, 1.0000e-02
1, 3, 7.5000e+01, 4.8988e+00, 1.6000e-02
1, 3, 7.5000e+01, 4.8988e+00, 2.7000e-02
1, 3, 7.5000e+01, 4.8988e+00, 4.5000e-02
1, 3, 7.5000e+01, 4.8988e+00, 7.7000e-02
1, 3, 7.5000e+01, 4.6843e+00, 1.3000e-01
1, 3, 7.5000e+01, 4.2885e+00, 2.1000e-01
1, 3, 7.5000e+01, 3.8304e+00, 3.5000e-01
1, 3, 7.5000e+01, 3.3288e+00, 6.0000e-01
1, 3, 7.5000e+01, 2.8760e+00, 9.5000e-01
1, 3, 7.5000e+01, 2.3558e+00, 1.7000e+00
1, 3, 7.5000e+01, 1.8741e+00, 3.0000e+00
1, 3, 7.5000e+01, 1.3728e+00, 5.1000e+00
1, 3, 7.5000e+01, 9.3981e-01, 8.3000e+00
1, 3, 7.5000e+01, 6.4240e-01, 1.2000e+01
1, 3, 7.5000e+01, 3.1034e-01, 1.9000e+01
1, 3, 7.5000e+01, 8.4523e-02, 3.0000e+01
1, 3, 7.5000e+01, 3.8939e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5822e-03, 5.0000e+01
1, 3, 7.5000e+01, 1.2957e-05, 6.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 7.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 8.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.0000e+01
1, 3, 7.5000e+01, 0.0000e+00, 9.9990e+01
1, 3, 7.5000e+01, 4.8988e+00, 1.0000e-02
1, 3, 7.5000e+01, 4.8988e+00, 1.6000e-02
1, 3, 7.5000e+01, 4.8988e+00, 2.7000e-02
1, 3, 7.5000e+01, 4.8988e+00, 4.5000e-02
1, 3, 7.5000e+01, 4.8988e+00, 7.7000e-02
1, 3, 7.5000e+01, 4.6843e+00, 1.3000e-01
1, 3, 7.5000e+01, 4.2885e+00, 2.1000e-01
1, 3, 7.5000e+01, 3.8304e+00, 3.5000e-01
1, 3, 7.5000e+01, 3.3288e+00, 6.0000e-01
1, 3, 7.5000e+01, 2.8760e+00, 9.5000e-01
1, 3, 7.5000e+01, 2.3558e+00, 1.7000e+00
1, 3, 7.5000e+01, 1.8741e+00, 3.0000e+00
1, 3, 7.5000e+01, 1.3728e+00, 5.1000e+00
1, 3, 7.5000e+01, 9.3981e-01, 8.3000e+00
1, 3, 7.5000e+01, 6.4240e-01, 1.2000e+01
1, 3, 7.5000e+01, 3.1034e-01, 1.9000e+01
1, 3, 7.5000e+01, 8.4523e-02, 3.0000e+01
1, 3, 7.5000e+01, 3.8939e-02, 4.0000e+01
1, 3, 7.5000e+01, 3.5822e-03, 5.0000e+01
1, 3, 7.5000e+01, 1.2957e-05, 6.0000e+01
